Step,CPU,Temperature (K),Pressure (GPa),Volume,v_nAtom,v_FU,c_PE,Energy (eV/FU),c_T,MSD (Å$^2$),c_MSD2[4]
2.6720106880427523,0.0,0.0,1.1425272000000002,130742.65,12960.0,1620.0,-19416.814,-11.985688,0.0,0.0,1.2744681e-28
2.7388109552438213,0.0,0.0,1.0745598,130742.65,12960.0,1620.0,-19464.212,-12.014946,0.0,0.0,3.4207151e-28
2.80561122244489,0.0,0.0,0.96510879,130742.65,12960.0,1620.0,-19508.441,-12.042247,0.0,0.0,3.6665476e-28
2.872411489645959,0.0,0.0,0.91143463,130742.65,12960.0,1620.0,-19546.704,-12.065867,0.0,0.0,6.3826638e-29
2.9392117568470275,0.0,0.0,0.87495934,130742.65,12960.0,1620.0,-19591.585,-12.093571,0.0,0.0,1.6476285e-28
3.0060120240480965,0.0,0.0,0.8012992900000001,130742.65,12960.0,1620.0,-19634.318,-12.119949,0.0,0.0,5.1810729e-28
3.072812291249165,0.0,0.0,0.7872832900000001,130742.65,12960.0,1620.0,-19673.604,-12.1442,0.0,0.0,1.6424474e-28
3.139612558450234,0.0,0.0,0.68539092,130742.65,12960.0,1620.0,-19709.52,-12.166371,0.0,0.0,1.2724424e-28
3.206412825651303,0.0,0.0,0.67092948,130742.65,12960.0,1620.0,-19742.376,-12.186652,0.0,0.0,2.645411e-29
3.2732130928523717,0.0,0.0,0.65837785,130742.65,12960.0,1620.0,-19775.947,-12.207374,0.0,0.0,2.6167782e-29
3.3400133600534407,0.0,0.0,0.59413822,130742.65,12960.0,1620.0,-19805.414,-12.225564,0.0,0.0,1.4041335e-28
3.4068136272545093,0.0,0.0,0.57285237,130742.65,12960.0,1620.0,-19839.128,-12.246375,0.0,0.0,2.6562018e-28
3.4736138944555783,0.0,0.0,0.48858732000000005,130742.65,12960.0,1620.0,-19868.876,-12.264738,0.0,0.0,5.0487098e-29
3.540414161656647,0.0,0.0,0.45839654,130742.65,12960.0,1620.0,-19893.758,-12.280097,0.0,0.0,1.6435771e-28
3.607214428857716,0.0,0.0,0.43678962000000005,130742.65,12960.0,1620.0,-19921.666,-12.297325,0.0,0.0,2.7872014e-28
3.6740146960587845,0.0,0.0,0.34038675,130742.65,12960.0,1620.0,-19951.422,-12.315692,0.0,0.0,3.2867159e-28
3.7408149632598535,0.0,0.0,0.34402102,130742.65,12960.0,1620.0,-19973.001,-12.329013,0.0,0.0,1.6499659e-28
3.807615230460922,0.0,0.0,0.27932060000000003,130742.65,12960.0,1620.0,-20000.794,-12.346169,0.0,0.0,1.6454178e-28
3.874415497661991,0.0,0.0,0.25008899,130742.65,12960.0,1620.0,-20026.736,-12.362183,0.0,0.0,2.1484383e-28
3.9412157648630597,0.0,0.0,0.21348931,130742.65,12960.0,1620.0,-20050.855,-12.377071,0.0,0.0,2.4145085e-28
4.008016032064129,0.0,0.0,0.17560859,130742.65,12960.0,1620.0,-20075.674,-12.392392,0.0,0.0,1.2708939e-28
