# r (A),g(r)
3.950000000000000622e+00,9.372984166666668004e-01
3.969999999999999307e+00,9.051704999999997669e-01
3.990000000000001545e+00,9.158328333333333182e-01
4.009999999999998899e+00,9.070624166666666488e-01
4.030000000000000249e+00,8.729938333333332467e-01
4.049999999999998934e+00,8.719459166666666539e-01
4.070000000000000284e+00,8.687158333333333537e-01
4.090000000000000746e+00,8.488848333333334217e-01
4.110000000000000320e+00,8.893739166666666529e-01
4.130000000000000782e+00,8.670616666666668415e-01
4.149999999999999467e+00,8.558470833333332584e-01
4.170000000000000817e+00,8.387912499999998772e-01
4.189999999999999503e+00,8.515024166666665950e-01
4.209999999999999964e+00,8.350437499999999735e-01
4.230000000000001315e+00,8.596308333333334550e-01
4.250000000000000000e+00,8.594851666666668555e-01
4.269999999999998685e+00,8.439029999999999587e-01
4.290000000000000036e+00,8.477205833333334439e-01
4.310000000000000497e+00,8.367590833333332645e-01
4.329999999999999183e+00,8.716300833333333609e-01
4.350000000000000533e+00,8.643610000000000460e-01
4.369999999999999218e+00,8.697301666666666931e-01
4.389999999999999680e+00,8.829656666666666487e-01
4.409999999999999254e+00,8.921039166666666631e-01
4.429999999999999716e+00,8.718620833333333708e-01
4.450000000000001066e+00,9.127017500000000894e-01
4.469999999999999751e+00,8.916010000000000879e-01
4.490000000000001101e+00,8.909133333333333349e-01
4.509999999999998899e+00,9.037379166666666963e-01
4.530000000000000249e+00,9.247536666666665850e-01
4.549999999999998934e+00,9.396476666666667699e-01
4.570000000000000284e+00,9.454140833333332106e-01
4.590000000000000746e+00,9.516979166666666989e-01
4.610000000000000320e+00,9.614644999999999442e-01
4.630000000000000782e+00,9.511214166666666081e-01
4.649999999999999467e+00,9.812816666666667187e-01
4.670000000000000817e+00,9.774391666666665257e-01
4.689999999999999503e+00,9.529747500000000926e-01
4.709999999999999964e+00,9.950352499999998157e-01
4.730000000000001315e+00,9.977132499999999959e-01
4.750000000000000000e+00,1.011902583333333272e+00
4.769999999999998685e+00,1.022552583333333542e+00
4.790000000000000036e+00,1.032629583333333212e+00
4.810000000000000497e+00,1.044170083333333388e+00
4.829999999999999183e+00,1.047695750000000148e+00
4.850000000000000533e+00,1.061076083333333475e+00
4.869999999999999218e+00,1.065844249999999827e+00
4.889999999999999680e+00,1.059561000000000197e+00
4.909999999999999254e+00,1.059625750000000144e+00
4.929999999999999716e+00,1.073473583333333314e+00
4.950000000000001066e+00,1.116726000000000107e+00
4.969999999999999751e+00,1.067409416666666777e+00
4.990000000000001101e+00,1.100110416666666646e+00
5.009999999999998899e+00,1.091344833333333320e+00
5.030000000000000249e+00,1.062661916666666650e+00
5.049999999999998934e+00,1.085027916666666759e+00
5.070000000000000284e+00,1.067916083333333432e+00
5.090000000000000746e+00,1.053589666666666647e+00
5.110000000000000320e+00,1.069291583333333406e+00
5.130000000000000782e+00,1.059401083333333160e+00
5.149999999999999467e+00,1.054925666666666650e+00
5.170000000000000817e+00,1.046058249999999967e+00
5.189999999999999503e+00,1.018797083333333298e+00
5.209999999999999964e+00,1.053994000000000097e+00
5.230000000000001315e+00,1.040412583333333529e+00
5.250000000000000000e+00,1.043887333333333389e+00
5.269999999999998685e+00,1.015261583333333384e+00
5.290000000000000036e+00,1.043310833333333409e+00
5.310000000000000497e+00,1.023945083333333228e+00
5.329999999999999183e+00,1.032943166666666857e+00
5.350000000000000533e+00,1.006574916666666875e+00
5.369999999999998330e+00,1.009306333333333194e+00
5.389999999999999680e+00,1.011969666666666434e+00
5.409999999999999254e+00,1.002902083333333083e+00
5.429999999999999716e+00,1.006732500000000252e+00
5.450000000000001954e+00,1.007050333333333159e+00
5.469999999999999751e+00,1.010648916666666564e+00
5.490000000000001101e+00,9.912415833333332316e-01
5.509999999999998899e+00,1.007816833333333273e+00
5.530000000000000249e+00,9.987397499999999262e-01
5.549999999999998046e+00,9.818124999999998659e-01
5.570000000000000284e+00,9.814298333333333346e-01
5.590000000000000746e+00,1.004110166666666748e+00
5.610000000000000320e+00,1.003349333333333204e+00
5.630000000000001670e+00,1.000141916666666964e+00
5.649999999999999467e+00,9.919525833333332487e-01
5.670000000000000817e+00,9.882210833333333611e-01
5.689999999999998614e+00,9.835822499999998803e-01
5.709999999999999964e+00,9.966315833333333485e-01
5.730000000000001315e+00,9.923695833333332494e-01
5.750000000000000000e+00,9.908906666666666974e-01
5.769999999999998685e+00,9.904833333333332712e-01
5.790000000000000036e+00,9.861981666666665980e-01
5.810000000000001386e+00,9.907566666666668409e-01
5.829999999999999183e+00,9.893976666666667308e-01
5.850000000000000533e+00,9.745191666666666030e-01
5.870000000000000107e+00,1.010954916666666703e+00
5.889999999999999680e+00,9.756912500000000099e-01
5.909999999999999254e+00,9.973953333333333005e-01
5.929999999999999716e+00,9.836328333333331786e-01
5.950000000000001954e+00,9.847300833333331171e-01
5.969999999999999751e+00,9.932830833333334830e-01
5.990000000000001101e+00,9.862009166666666493e-01
6.009999999999998899e+00,9.730170000000001318e-01
6.030000000000000249e+00,9.936033333333332829e-01
6.049999999999998046e+00,9.691437499999998595e-01
6.070000000000000284e+00,9.744987499999999692e-01
6.090000000000000746e+00,9.865920833333333695e-01
6.110000000000000320e+00,9.916478333333333950e-01
6.129999999999999893e+00,9.802790000000000115e-01
6.149999999999999467e+00,9.849774166666666053e-01
6.170000000000000817e+00,9.930657499999999693e-01
6.189999999999998614e+00,9.842159166666665238e-01
6.209999999999999964e+00,9.851681666666666226e-01
6.230000000000001315e+00,9.753775833333332423e-01
6.250000000000000000e+00,9.814786666666668324e-01
6.269999999999998685e+00,1.003449250000000070e+00
6.290000000000000036e+00,9.934595833333332848e-01
6.310000000000001386e+00,9.954692499999998612e-01
6.329999999999999183e+00,9.963343333333330998e-01
6.350000000000000533e+00,1.003176916666666862e+00
6.370000000000000107e+00,1.019005833333333388e+00
6.389999999999999680e+00,1.007647666666666719e+00
6.409999999999997478e+00,1.007802000000000087e+00
6.429999999999999716e+00,1.011929999999999996e+00
6.450000000000001954e+00,1.006458416666666578e+00
6.469999999999999751e+00,1.009387166666666724e+00
6.489999999999999325e+00,1.000234249999999880e+00
6.510000000000000675e+00,1.022875666666666739e+00
6.530000000000000249e+00,1.004933500000000146e+00
6.549999999999998046e+00,1.014014166666666661e+00
6.570000000000000284e+00,9.964970000000000772e-01
6.590000000000002522e+00,1.011757916666666590e+00
6.610000000000000320e+00,9.941767499999998314e-01
6.629999999999999893e+00,1.003970666666666789e+00
6.650000000000001243e+00,1.021037333333333352e+00
6.670000000000000817e+00,1.022658583333333482e+00
6.689999999999998614e+00,1.022027750000000124e+00
6.709999999999998188e+00,1.013314916666666621e+00
6.730000000000003091e+00,1.027298999999999962e+00
6.750000000000000000e+00,1.021160083333333191e+00
6.769999999999996909e+00,1.016036333333333319e+00
6.790000000000001812e+00,1.015075666666666709e+00
6.810000000000001386e+00,1.021351083333333243e+00
6.829999999999999183e+00,1.013548833333333343e+00
6.849999999999998757e+00,1.010103166666666663e+00
6.870000000000000107e+00,1.014555083333333441e+00
6.889999999999999680e+00,1.018822416666666397e+00
6.909999999999997478e+00,1.019736916666666771e+00
6.929999999999999716e+00,1.016668499999999975e+00
6.950000000000001954e+00,1.022908750000000033e+00
6.969999999999999751e+00,1.004692916666666713e+00
6.989999999999999325e+00,1.008136083333333266e+00
7.010000000000000675e+00,1.005249000000000059e+00
7.030000000000000249e+00,1.019034499999999843e+00
7.049999999999998046e+00,1.009549916666666602e+00
7.070000000000000284e+00,1.015798000000000201e+00
7.090000000000002522e+00,9.983549166666666475e-01
7.110000000000000320e+00,9.940534166666669114e-01
7.129999999999999005e+00,9.936832500000001289e-01
7.150000000000001243e+00,9.943789166666667789e-01
7.170000000000000817e+00,1.014276416666666902e+00
7.189999999999998614e+00,1.003742166666666824e+00
7.209999999999998188e+00,9.905552499999999982e-01
7.230000000000003091e+00,1.005411666666666592e+00
7.250000000000000000e+00,9.860973333333332702e-01
7.269999999999996909e+00,9.746369166666667416e-01
7.290000000000001812e+00,9.940066666666665940e-01
7.310000000000001386e+00,1.002485499999999918e+00
7.329999999999999183e+00,9.910271666666666812e-01
7.349999999999998757e+00,9.932346666666665991e-01
7.370000000000000995e+00,9.904360000000002051e-01
7.389999999999999680e+00,9.895185833333334235e-01
7.409999999999997478e+00,9.876940833333333059e-01
7.430000000000002380e+00,9.898144166666668076e-01
7.450000000000001954e+00,9.739914166666667761e-01
7.469999999999999751e+00,9.847682500000000116e-01
7.489999999999999325e+00,9.838345000000000562e-01
7.510000000000000675e+00,9.836779166666667074e-01
7.530000000000000249e+00,9.788479166666665954e-01
7.549999999999998046e+00,9.788850000000001161e-01
7.569999999999997620e+00,9.752566666666666606e-01
7.590000000000002522e+00,9.912945833333332013e-01
7.610000000000000320e+00,9.744912500000001421e-01
7.629999999999999005e+00,9.954931666666665402e-01
7.650000000000001243e+00,9.904829166666665463e-01
7.670000000000000817e+00,9.863070000000000448e-01
7.689999999999998614e+00,9.885855833333332399e-01
7.709999999999998188e+00,9.887894999999998769e-01
7.730000000000003091e+00,9.796248333333333891e-01
7.750000000000000000e+00,9.992811666666665538e-01
7.769999999999996909e+00,9.842936666666665113e-01
7.790000000000001812e+00,9.924930833333331925e-01
7.810000000000001386e+00,1.003845583333333513e+00
7.829999999999999183e+00,9.724996666666666512e-01
7.849999999999998757e+00,9.909608333333332908e-01
7.870000000000000995e+00,9.861527500000000224e-01
7.889999999999999680e+00,9.933213333333331674e-01
7.909999999999997478e+00,9.914285000000000458e-01
7.930000000000002380e+00,9.996115833333334422e-01
7.950000000000001954e+00,9.905809166666666998e-01
7.969999999999999751e+00,9.842720833333333808e-01
7.989999999999999325e+00,9.777120000000000255e-01
8.010000000000001563e+00,9.987098333333334077e-01
8.029999999999999361e+00,9.968578333333334429e-01
8.049999999999998934e+00,9.983682499999998461e-01
8.069999999999998508e+00,1.020185166666666809e+00
8.090000000000001634e+00,9.923480833333333528e-01
8.109999999999999432e+00,9.985100833333332426e-01
8.129999999999999005e+00,9.978102500000000097e-01
8.150000000000002132e+00,1.001622916666666807e+00
8.169999999999999929e+00,1.001468083333333370e+00
8.189999999999999503e+00,1.001713500000000145e+00
8.210000000000002629e+00,9.869955833333334816e-01
8.230000000000002203e+00,1.002161333333333237e+00
8.250000000000000000e+00,9.988858333333333617e-01
8.269999999999997797e+00,1.010685000000000056e+00
8.289999999999997371e+00,1.000326083333333393e+00
8.310000000000000497e+00,1.004725916666666885e+00
8.330000000000000071e+00,9.965744999999999187e-01
8.349999999999997868e+00,9.944517500000000787e-01
8.370000000000000995e+00,1.002751666666666708e+00
8.390000000000000568e+00,1.007285083333333331e+00
8.409999999999998366e+00,1.012620166666666544e+00
8.430000000000001492e+00,1.000344166666666812e+00
8.450000000000001066e+00,1.006256083333333384e+00
8.470000000000000639e+00,1.002430583333333347e+00
8.489999999999998437e+00,1.010164666666666822e+00
8.510000000000001563e+00,1.011048416666666672e+00
8.529999999999999361e+00,1.001848000000000072e+00
8.549999999999998934e+00,9.883915833333333234e-01
8.569999999999998508e+00,9.967909166666668597e-01
8.590000000000001634e+00,1.001668750000000108e+00
8.609999999999999432e+00,9.904104166666666265e-01
8.629999999999999005e+00,1.000389333333333353e+00
8.650000000000002132e+00,9.889247499999999080e-01
8.669999999999999929e+00,9.940730833333333294e-01
8.689999999999999503e+00,9.948618333333333341e-01
8.710000000000002629e+00,9.908065000000000344e-01
8.730000000000002203e+00,1.011991499999999933e+00
8.750000000000000000e+00,9.966190833333333776e-01
8.769999999999997797e+00,9.884275833333333594e-01
8.789999999999997371e+00,1.001679333333333144e+00
8.810000000000000497e+00,9.993001666666666560e-01
8.830000000000000071e+00,1.004170833333333235e+00
8.849999999999997868e+00,1.002379166666666821e+00
8.870000000000000995e+00,9.947845833333333054e-01
8.890000000000000568e+00,1.003759916666666419e+00
8.909999999999998366e+00,1.001859583333333248e+00
8.930000000000001492e+00,1.006870916666666504e+00
8.950000000000001066e+00,1.008150083333333447e+00
8.970000000000000639e+00,1.000545500000000088e+00
8.989999999999998437e+00,9.981427499999999675e-01
9.010000000000001563e+00,9.989050833333332768e-01
9.029999999999999361e+00,1.001879083333333309e+00
9.049999999999998934e+00,1.003203833333333295e+00
9.069999999999998508e+00,9.976800000000000113e-01
9.090000000000001634e+00,1.011919666666666551e+00
9.109999999999999432e+00,1.013386249999999933e+00
9.129999999999999005e+00,1.002576833333333139e+00
9.150000000000002132e+00,1.003986333333333203e+00
9.169999999999999929e+00,9.972545000000000437e-01
9.189999999999999503e+00,9.959825833333332268e-01
9.210000000000002629e+00,1.004124916666666589e+00
9.230000000000002203e+00,9.964172499999999211e-01
9.250000000000000000e+00,9.926278333333332649e-01
9.269999999999997797e+00,1.014011250000000031e+00
9.289999999999997371e+00,1.012329333333333414e+00
9.310000000000000497e+00,1.026120916666666494e+00
9.330000000000000071e+00,1.007241583333333246e+00
9.349999999999997868e+00,1.007408916666666654e+00
9.370000000000000995e+00,1.008945333333333361e+00
9.390000000000000568e+00,1.016704333333333432e+00
9.409999999999998366e+00,1.009557750000000143e+00
9.430000000000001492e+00,1.002555499999999933e+00
9.450000000000001066e+00,1.009476250000000297e+00
9.470000000000000639e+00,1.014641416666666629e+00
9.489999999999998437e+00,1.017216666666666658e+00
9.510000000000001563e+00,1.013551499999999939e+00
9.529999999999999361e+00,1.000874666666666801e+00
9.549999999999998934e+00,1.004867416666666680e+00
9.569999999999998508e+00,1.015581583333333482e+00
9.590000000000001634e+00,9.976397500000001584e-01
9.609999999999999432e+00,9.940280833333333677e-01
9.629999999999999005e+00,9.956924999999999804e-01
9.650000000000002132e+00,9.988718333333332922e-01
9.669999999999999929e+00,9.975705833333333716e-01
9.689999999999999503e+00,1.002282416666666620e+00
9.710000000000002629e+00,9.975738333333333818e-01
9.730000000000002203e+00,9.998454166666665976e-01
9.750000000000000000e+00,9.921276666666667410e-01
9.769999999999997797e+00,1.009412916666666549e+00
9.789999999999997371e+00,1.004804583333333445e+00
9.810000000000000497e+00,1.000139499999999959e+00
9.830000000000000071e+00,9.934812499999998714e-01
9.849999999999997868e+00,1.007611083333333601e+00
9.870000000000000995e+00,1.003079583333333247e+00
9.890000000000000568e+00,9.955365000000000464e-01
9.909999999999998366e+00,1.000100500000000059e+00
9.930000000000001492e+00,1.004033083333333520e+00
9.950000000000001066e+00,9.968585833333333257e-01
9.970000000000000639e+00,9.967681666666665663e-01
9.989999999999998437e+00,9.914571666666666117e-01
