# r (A),g(r)
3.950000000000000622e+00,8.495982499999997772e-01
3.969999999999999307e+00,8.452544166666665637e-01
3.990000000000001545e+00,7.952732500000000426e-01
4.009999999999998899e+00,9.189294999999999547e-01
4.030000000000000249e+00,1.011602083333333679e+00
4.049999999999998934e+00,8.162221666666668041e-01
4.070000000000000284e+00,9.199740833333333034e-01
4.090000000000000746e+00,9.248317499999999525e-01
4.110000000000000320e+00,9.647765833333332708e-01
4.130000000000000782e+00,9.728977500000000056e-01
4.149999999999999467e+00,8.982830000000000537e-01
4.170000000000000817e+00,9.961451666666666371e-01
4.189999999999999503e+00,1.078922166666666627e+00
4.209999999999999964e+00,1.061235166666666840e+00
4.230000000000001315e+00,1.051223500000000088e+00
4.250000000000000000e+00,1.017560916666666593e+00
4.269999999999998685e+00,1.024368249999999980e+00
4.290000000000000036e+00,1.032801333333333016e+00
4.310000000000000497e+00,1.028576916666666508e+00
4.329999999999999183e+00,9.785449999999998871e-01
4.350000000000000533e+00,1.062156749999999983e+00
4.369999999999999218e+00,1.016105499999999884e+00
4.389999999999999680e+00,1.051465249999999907e+00
4.409999999999999254e+00,1.031751333333333243e+00
4.429999999999999716e+00,1.007296583333333162e+00
4.450000000000001066e+00,9.999316666666667741e-01
4.469999999999999751e+00,9.132458333333334233e-01
4.490000000000001101e+00,9.559594166666665060e-01
4.509999999999998899e+00,1.012508333333333566e+00
4.530000000000000249e+00,9.198209166666667658e-01
4.549999999999998934e+00,9.548650833333334198e-01
4.570000000000000284e+00,9.401944166666665881e-01
4.590000000000000746e+00,9.665381666666666982e-01
4.610000000000000320e+00,9.815019999999998745e-01
4.630000000000000782e+00,9.206105833333332322e-01
4.649999999999999467e+00,9.020066666666667343e-01
4.670000000000000817e+00,9.549275833333332741e-01
4.689999999999999503e+00,8.896920000000001494e-01
4.709999999999999964e+00,9.268559166666666682e-01
4.730000000000001315e+00,8.658425833333334154e-01
4.750000000000000000e+00,9.303580833333331412e-01
4.769999999999998685e+00,8.426647499999999624e-01
4.790000000000000036e+00,8.817471666666666374e-01
4.810000000000000497e+00,8.401383333333333203e-01
4.829999999999999183e+00,8.544499999999999318e-01
4.850000000000000533e+00,8.755246666666666178e-01
4.869999999999999218e+00,8.488345833333333923e-01
4.889999999999999680e+00,8.654068333333331253e-01
4.909999999999999254e+00,9.433854166666666430e-01
4.929999999999999716e+00,9.371069166666665673e-01
4.950000000000001066e+00,8.553475833333332723e-01
4.969999999999999751e+00,9.006704166666666955e-01
4.990000000000001101e+00,8.974481666666666024e-01
5.009999999999998899e+00,8.573720000000001340e-01
5.030000000000000249e+00,8.897641666666665783e-01
5.049999999999998934e+00,9.190248333333332909e-01
5.070000000000000284e+00,9.400810000000000555e-01
5.090000000000000746e+00,9.173964166666667142e-01
5.110000000000000320e+00,9.925171666666666725e-01
5.130000000000000782e+00,9.445977499999999027e-01
5.149999999999999467e+00,9.173333333333334449e-01
5.170000000000000817e+00,1.026504499999999931e+00
5.189999999999999503e+00,9.584735000000000893e-01
5.209999999999999964e+00,1.005931333333333288e+00
5.230000000000001315e+00,9.281575000000000797e-01
5.250000000000000000e+00,9.666744999999999921e-01
5.269999999999998685e+00,9.653023333333335954e-01
5.290000000000000036e+00,1.015900000000000025e+00
5.310000000000000497e+00,1.056329999999999991e+00
5.329999999999999183e+00,9.076197499999999474e-01
5.350000000000000533e+00,1.027889000000000053e+00
5.369999999999998330e+00,1.006490583333333300e+00
5.389999999999999680e+00,1.037722250000000068e+00
5.409999999999999254e+00,1.063947416666666479e+00
5.429999999999999716e+00,1.013520749999999859e+00
5.450000000000001954e+00,1.122954083333333131e+00
5.469999999999999751e+00,1.078298500000000049e+00
5.490000000000001101e+00,1.092391916666666685e+00
5.509999999999998899e+00,1.064877083333333418e+00
5.530000000000000249e+00,1.127451500000000051e+00
5.549999999999998046e+00,1.048509750000000018e+00
5.570000000000000284e+00,1.022880000000000011e+00
5.590000000000000746e+00,1.111841666666666617e+00
5.610000000000000320e+00,1.120734000000000119e+00
5.630000000000001670e+00,1.062725916666666715e+00
5.649999999999999467e+00,1.045895666666666779e+00
5.670000000000000817e+00,1.134157250000000117e+00
5.689999999999998614e+00,1.060852249999999941e+00
5.709999999999999964e+00,1.104128333333333156e+00
5.730000000000001315e+00,1.078311083333333142e+00
5.750000000000000000e+00,1.042827333333333106e+00
5.769999999999998685e+00,1.051497666666666886e+00
5.790000000000000036e+00,1.139894416666666688e+00
5.810000000000001386e+00,1.062530416666666477e+00
5.829999999999999183e+00,1.055252916666666652e+00
5.850000000000000533e+00,1.135950666666666775e+00
5.870000000000000107e+00,1.093685666666666778e+00
5.889999999999999680e+00,1.071024999999999894e+00
5.909999999999999254e+00,1.031609666666666758e+00
5.929999999999999716e+00,1.040643916666666557e+00
5.950000000000001954e+00,1.142908083333333158e+00
5.969999999999999751e+00,1.051787999999999945e+00
5.990000000000001101e+00,1.114796583333333313e+00
6.009999999999998899e+00,1.048816833333333420e+00
6.030000000000000249e+00,1.011869416666666632e+00
6.049999999999998046e+00,1.006996666666666762e+00
6.070000000000000284e+00,1.026390333333333515e+00
6.090000000000000746e+00,1.116812833333333144e+00
6.110000000000000320e+00,1.071437500000000043e+00
6.129999999999999893e+00,1.045983583333333522e+00
6.149999999999999467e+00,1.086387666666666751e+00
6.170000000000000817e+00,1.109748249999999992e+00
6.189999999999998614e+00,1.083608249999999940e+00
6.209999999999999964e+00,1.044066249999999973e+00
6.230000000000001315e+00,1.056962666666666717e+00
6.250000000000000000e+00,1.043438833333333315e+00
6.269999999999998685e+00,1.014930083333333455e+00
6.290000000000000036e+00,1.031881083333333393e+00
6.310000000000001386e+00,1.097581249999999953e+00
6.329999999999999183e+00,1.010631083333333402e+00
6.350000000000000533e+00,9.977165000000001172e-01
6.370000000000000107e+00,1.006125166666666626e+00
6.389999999999999680e+00,1.016028916666666726e+00
6.409999999999997478e+00,1.020157416666666705e+00
6.429999999999999716e+00,9.898346666666665294e-01
6.450000000000001954e+00,1.072700083333333110e+00
6.469999999999999751e+00,1.043967333333333469e+00
6.489999999999999325e+00,1.050100166666666501e+00
6.510000000000000675e+00,9.578562499999998536e-01
6.530000000000000249e+00,1.034173750000000114e+00
6.549999999999998046e+00,1.000899583333333398e+00
6.570000000000000284e+00,1.000176166666666644e+00
6.590000000000002522e+00,1.032935166666666627e+00
6.610000000000000320e+00,1.004752666666666627e+00
6.629999999999999893e+00,1.020508750000000076e+00
6.650000000000001243e+00,1.086141416666666526e+00
6.670000000000000817e+00,1.037284166666666785e+00
6.689999999999998614e+00,1.093134416666666775e+00
6.709999999999998188e+00,1.048448666666666584e+00
6.730000000000003091e+00,1.028359333333333403e+00
6.750000000000000000e+00,1.022274333333333285e+00
6.769999999999996909e+00,9.816232500000000583e-01
6.790000000000001812e+00,9.744149999999996981e-01
6.810000000000001386e+00,9.922224166666665512e-01
6.829999999999999183e+00,1.014056583333333483e+00
6.849999999999998757e+00,1.016597833333333201e+00
6.870000000000000107e+00,9.910760000000001790e-01
6.889999999999999680e+00,9.860270833333334428e-01
6.909999999999997478e+00,1.034328666666666896e+00
6.929999999999999716e+00,1.024237000000000064e+00
6.950000000000001954e+00,1.003978916666666832e+00
6.969999999999999751e+00,1.066270583333333466e+00
6.989999999999999325e+00,1.039204333333333397e+00
7.010000000000000675e+00,1.033955749999999840e+00
7.030000000000000249e+00,1.011358583333333394e+00
7.049999999999998046e+00,1.040878750000000075e+00
7.070000000000000284e+00,1.038304833333333344e+00
7.090000000000002522e+00,1.035085749999999916e+00
7.110000000000000320e+00,1.008999166666666447e+00
7.129999999999999005e+00,1.018952666666666618e+00
7.150000000000001243e+00,1.040418416666666568e+00
7.170000000000000817e+00,9.986129999999998619e-01
7.189999999999998614e+00,1.056370666666666569e+00
7.209999999999998188e+00,1.010456000000000243e+00
7.230000000000003091e+00,9.795775833333332239e-01
7.250000000000000000e+00,9.911611666666666487e-01
7.269999999999996909e+00,1.010107833333333094e+00
7.290000000000001812e+00,9.983527499999999000e-01
7.310000000000001386e+00,1.018261166666666773e+00
7.329999999999999183e+00,1.003482999999999903e+00
7.349999999999998757e+00,1.015162833333333126e+00
7.370000000000000995e+00,9.725363333333332250e-01
7.389999999999999680e+00,1.031441916666666625e+00
7.409999999999997478e+00,9.692895000000000261e-01
7.430000000000002380e+00,9.838389166666666741e-01
7.450000000000001954e+00,9.761812500000001114e-01
7.469999999999999751e+00,9.561507500000000492e-01
7.489999999999999325e+00,9.551762500000000600e-01
7.510000000000000675e+00,9.553704999999999004e-01
7.530000000000000249e+00,9.742054999999997245e-01
7.549999999999998046e+00,9.974673333333332614e-01
7.569999999999997620e+00,9.310561666666665737e-01
7.590000000000002522e+00,9.565686666666666227e-01
7.610000000000000320e+00,1.003491249999999946e+00
7.629999999999999005e+00,9.505402499999999755e-01
7.650000000000001243e+00,1.024092083333333347e+00
7.670000000000000817e+00,9.698713333333334186e-01
7.689999999999998614e+00,9.195540000000000935e-01
7.709999999999998188e+00,9.909758333333332780e-01
7.730000000000003091e+00,9.648317499999999880e-01
7.750000000000000000e+00,9.835246666666664916e-01
7.769999999999996909e+00,9.768253333333333233e-01
7.790000000000001812e+00,9.696369999999999711e-01
7.810000000000001386e+00,9.760581666666666711e-01
7.829999999999999183e+00,1.021222833333333524e+00
7.849999999999998757e+00,9.484338333333331983e-01
7.870000000000000995e+00,1.006064916666666642e+00
7.889999999999999680e+00,1.000439999999999996e+00
7.909999999999997478e+00,9.668569166666665105e-01
7.930000000000002380e+00,1.024015750000000002e+00
7.950000000000001954e+00,9.853958333333331376e-01
7.969999999999999751e+00,1.006477249999999879e+00
7.989999999999999325e+00,9.859104999999998009e-01
8.010000000000001563e+00,1.024787666666666874e+00
8.029999999999999361e+00,1.020714416666666624e+00
8.049999999999998934e+00,9.625965833333332000e-01
8.069999999999998508e+00,9.959005833333333113e-01
8.090000000000001634e+00,9.793655833333333449e-01
8.109999999999999432e+00,1.015754416666666771e+00
8.129999999999999005e+00,1.029267916666666727e+00
8.150000000000002132e+00,9.918733333333334956e-01
8.169999999999999929e+00,9.815753333333333552e-01
8.189999999999999503e+00,9.989646666666668340e-01
8.210000000000002629e+00,1.025490916666666363e+00
8.230000000000002203e+00,1.011239833333333449e+00
8.250000000000000000e+00,9.927434999999998899e-01
8.269999999999997797e+00,1.013564833333333137e+00
8.289999999999997371e+00,9.831864166666665072e-01
8.310000000000000497e+00,1.038775916666666577e+00
8.330000000000000071e+00,9.994926666666666959e-01
8.349999999999997868e+00,1.007037500000000030e+00
8.370000000000000995e+00,9.866593333333333327e-01
8.390000000000000568e+00,9.941710000000000269e-01
8.409999999999998366e+00,1.016088749999999985e+00
8.430000000000001492e+00,9.828981666666666284e-01
8.450000000000001066e+00,1.006954833333333355e+00
8.470000000000000639e+00,9.971365000000002032e-01
8.489999999999998437e+00,1.015833333333333366e+00
8.510000000000001563e+00,1.020193499999999975e+00
8.529999999999999361e+00,9.645306666666667583e-01
8.549999999999998934e+00,9.984606666666667740e-01
8.569999999999998508e+00,9.969565833333332572e-01
8.590000000000001634e+00,1.014271499999999993e+00
8.609999999999999432e+00,9.841472500000000290e-01
8.629999999999999005e+00,1.009773333333333412e+00
8.650000000000002132e+00,9.777174166666667832e-01
8.669999999999999929e+00,9.903628333333331923e-01
8.689999999999999503e+00,1.015138416666666599e+00
8.710000000000002629e+00,9.638577499999998466e-01
8.730000000000002203e+00,9.893750000000000044e-01
8.750000000000000000e+00,9.934927500000001466e-01
8.769999999999997797e+00,9.859577500000001882e-01
8.789999999999997371e+00,9.943115833333333597e-01
8.810000000000000497e+00,9.949132500000000823e-01
8.830000000000000071e+00,9.726040833333332580e-01
8.849999999999997868e+00,1.031944666666666732e+00
8.870000000000000995e+00,9.810785000000000755e-01
8.890000000000000568e+00,9.695585833333333348e-01
8.909999999999998366e+00,9.785355833333334585e-01
8.930000000000001492e+00,9.741573333333334306e-01
8.950000000000001066e+00,1.025933500000000054e+00
8.970000000000000639e+00,9.917826666666668123e-01
8.989999999999998437e+00,9.853296666666667702e-01
9.010000000000001563e+00,9.508269166666666328e-01
9.029999999999999361e+00,1.018781750000000264e+00
9.049999999999998934e+00,9.864343333333334130e-01
9.069999999999998508e+00,9.824906666666666233e-01
9.090000000000001634e+00,9.781721666666665094e-01
9.109999999999999432e+00,9.922043333333335768e-01
9.129999999999999005e+00,9.890517500000002293e-01
9.150000000000002132e+00,1.029349749999999952e+00
9.169999999999999929e+00,9.619654166666666839e-01
9.189999999999999503e+00,9.828332500000001026e-01
9.210000000000002629e+00,9.976652499999999479e-01
9.230000000000002203e+00,9.611401666666666843e-01
9.250000000000000000e+00,1.033872166666666592e+00
9.269999999999997797e+00,9.847924166666666146e-01
9.289999999999997371e+00,9.717468333333333375e-01
9.310000000000000497e+00,9.912222499999999714e-01
9.330000000000000071e+00,9.934330000000000105e-01
9.349999999999997868e+00,9.695249166666667362e-01
9.370000000000000995e+00,1.007183916666666734e+00
9.390000000000000568e+00,9.886512500000000925e-01
9.409999999999998366e+00,1.022532166666666464e+00
9.430000000000001492e+00,9.944078333333333797e-01
9.450000000000001066e+00,9.568880833333331948e-01
9.470000000000000639e+00,9.576422500000000282e-01
9.489999999999998437e+00,9.969229166666666586e-01
9.510000000000001563e+00,9.930994166666667899e-01
9.529999999999999361e+00,9.816559999999997510e-01
9.549999999999998934e+00,9.797234166666665134e-01
9.569999999999998508e+00,9.666090833333332855e-01
9.590000000000001634e+00,9.927746666666664721e-01
9.609999999999999432e+00,9.693174166666667091e-01
9.629999999999999005e+00,1.014843333333333542e+00
9.650000000000002132e+00,1.018095833333333422e+00
9.669999999999999929e+00,9.947988333333334099e-01
9.689999999999999503e+00,9.998502500000000515e-01
9.710000000000002629e+00,9.697903333333334208e-01
9.730000000000002203e+00,9.577768333333332995e-01
9.750000000000000000e+00,1.000100916666666784e+00
9.769999999999997797e+00,1.016097000000000028e+00
9.789999999999997371e+00,9.964290000000000092e-01
9.810000000000000497e+00,9.930574166666668035e-01
9.830000000000000071e+00,9.907309166666666833e-01
9.849999999999997868e+00,9.614985833333333787e-01
9.870000000000000995e+00,1.030563416666666621e+00
9.890000000000000568e+00,1.013556749999999784e+00
9.909999999999998366e+00,9.805219166666666597e-01
9.930000000000001492e+00,1.018817583333333276e+00
9.950000000000001066e+00,9.926882500000000498e-01
9.970000000000000639e+00,1.015314749999999933e+00
9.989999999999998437e+00,1.049345166666666662e+00
