1395												
"Q	S(Q)"												
1.786789	-1.685031945	0.317222694	0.17636149	0.787366784	0.262455595	0.024512256	0.218870185	0.072956728	0.488573536	0.325715691	0.054285948	39.84326425
1.804051	-1.639882141	0.320663078	0.17784879	0.795257306	0.265085769	0.02465999	0.220536068	0.073512022	0.49306751	0.328711673	0.054785278	39.58922533
1.821313	-1.587793993	0.324118354	0.179332259	0.803150919	0.267716973	0.024805799	0.222188695	0.074062899	0.497543096	0.331695398	0.055282567	39.33617747
1.838575	-1.530381651	0.32758858	0.180811952	0.811047472	0.270349157	0.024949711	0.223828126	0.074609375	0.5020001	0.334666734	0.055777789	39.08412825
1.855836	-1.467350408	0.331073608	0.182287841	0.818946352	0.272982118	0.025091743	0.225454338	0.075151446	0.506438078	0.337625386	0.056270898	38.83309942
1.873098	-1.397355128	0.334573887	0.183760154	0.826848318	0.275616106	0.025231941	0.227067594	0.075689199	0.510857369	0.34057158	0.056761929	38.58306881
1.89036	-1.323557104	0.338089255	0.185228866	0.834752757	0.278250918	0.025370321	0.228667881	0.076222627	0.515257552	0.343505034	0.05725084	38.3340576
1.907621	-1.242192631	0.34161954	0.186693953	0.842659052	0.280886351	0.025506907	0.230255196	0.076751733	0.519638217	0.346425477	0.057737579	38.08608644
1.924883	-1.155309972	0.345165184	0.188155646	0.850567956	0.283522652	0.025641742	0.231829817	0.077276605	0.523999727	0.349333151	0.058222192	37.83913267
1.942144	-1.065798066	0.348725797	0.189613838	0.858478398	0.286159467	0.025774842	0.233391659	0.07779722	0.52834144	0.352227626	0.058704604	37.59323072
1.959405	-0.969271419	0.352301603	0.19106868	0.866390671	0.288796891	0.02590624	0.234940916	0.078313638	0.532663483	0.355108989	0.059184831	37.34837185
1.976667	-0.871978138	0.355892819	0.192520321	0.87430507	0.291435023	0.02603598	0.236477788	0.07882593	0.536965989	0.357977325	0.059662889	37.10454736
1.993928	-0.770515363	0.359499037	0.193968658	0.882220516	0.294073506	0.026164076	0.238002207	0.079334068	0.541248348	0.360832231	0.060138705	36.8617907
2.011189	-0.664504701	0.36312047	0.195413843	0.890137304	0.296712435	0.026290566	0.239514385	0.079838127	0.545510709	0.363673806	0.060612301	36.62009274
2.02845	-0.558505602	0.366757111	0.196855945	0.898055269	0.299351756	0.026415482	0.241014439	0.080338146	0.549752984	0.366501989	0.061083664	36.37945832
2.045711	-0.449978019	0.370408955	0.198295035	0.905974242	0.301991413	0.026538857	0.242502497	0.080834165	0.553975084	0.369316722	0.061552787	36.13989213
2.062972	-0.341562702	0.37407599	0.199731181	0.913894063	0.304631354	0.026660722	0.243978689	0.081326231	0.558176935	0.372117957	0.062019659	35.90139873
2.080233	-0.241554803	0.377758198	0.201164456	0.921814563	0.30727152	0.026781111	0.245443151	0.081814384	0.562358469	0.374905647	0.062484275	35.66398252
2.097494	-0.143437473	0.381455559	0.202594932	0.929735574	0.309911857	0.026900059	0.246896017	0.082298672	0.566519624	0.377679749	0.062946626	35.42764777
2.114755	-0.057694563	0.385168049	0.204022685	0.937656935	0.312552311	0.027017594	0.248337426	0.082779143	0.570660343	0.380440229	0.063406706	35.19239863
2.132016	0.019132275	0.38889564	0.205447784	0.945578473	0.315192824	0.027133752	0.249767525	0.083255841	0.574780583	0.383187054	0.063864509	34.95823914
2.149276	0.092863143	0.392638079	0.206870226	0.953499569	0.31783319	0.027248562	0.251186374	0.083728791	0.578880064	0.385920042	0.064320007	34.72518669
2.166537	0.157020584	0.396395767	0.208290252	0.961420969	0.320473657	0.027362067	0.252594291	0.084198097	0.582959227	0.388639484	0.064773247	34.49321806
2.183798	0.212606599	0.400168444	0.209707853	0.969342051	0.323114016	0.027474295	0.253991341	0.08466378	0.587017806	0.391345204	0.0652242	34.26235051
2.201058	0.255606191	0.40395585	0.211123027	0.977262187	0.325754062	0.027585274	0.2553776	0.085125868	0.591055546	0.394037031	0.065672838	34.0326009
2.218319	0.287030902	0.407758375	0.212536014	0.985182132	0.328394044	0.027695052	0.256753383	0.085584462	0.595072898	0.396715266	0.066119212	33.80394612
2.235579	0.306523786	0.411575531	0.213946732	0.993100803	0.331033602	0.027803648	0.258118688	0.086039562	0.599069388	0.399379593	0.066563265	33.57641605
2.252839	0.313898041	0.41540748	0.215355339	1.001018493	0.33367283	0.027911103	0.259473755	0.086491252	0.603045244	0.402030163	0.067005028	33.35000073
2.2701	0.308912764	0.419254395	0.216761999	1.008935496	0.336311833	0.028017454	0.260818822	0.086939606	0.607000693	0.404667129	0.067444521	33.12469034
2.28736	0.291718507	0.423115768	0.218166629	1.01685073	0.338950243	0.028122728	0.2621539	0.087384634	0.610935285	0.40729019	0.067881699	32.90051412
2.30462	0.265515469	0.426991761	0.219569393	1.024764496	0.341588165	0.02822696	0.263479226	0.087826409	0.614849256	0.409899503	0.068316584	32.677462
2.32188	0.229115398	0.430882312	0.220970371	1.032676623	0.344225541	0.028330187	0.264794969	0.088264989	0.618742625	0.412495082	0.068749181	32.45553692
2.33914	0.185677446	0.43478735	0.222369645	1.040586957	0.34686232	0.028432439	0.266101292	0.08870043	0.622615408	0.415076938	0.06917949	32.23474173
2.3564	0.13699426	0.438706809	0.223767297	1.048495332	0.349498444	0.028533751	0.267398367	0.089132788	0.626467633	0.417645089	0.069607514	32.01507918
2.37366	0.082952893	0.442640615	0.225163415	1.056401589	0.352133864	0.028634156	0.268686358	0.08956212	0.630299324	0.420199549	0.070033257	31.79655194
2.390919	0.024964645	0.446588468	0.226558	1.064305115	0.354768372	0.028733684	0.269965366	0.089988455	0.634110294	0.422740196	0.070456699	31.57917515
2.408179	-0.034217236	0.450550746	0.227951293	1.072206663	0.357402221	0.028832376	0.271235703	0.090411902	0.637901023	0.425267347	0.07087789	31.36292612
2.425439	-0.095072548	0.454527147	0.229343305	1.080105618	0.360035207	0.028930258	0.272497465	0.090832489	0.641671323	0.427780883	0.071296813	31.14781985
2.442698	-0.154473987	0.458517359	0.230734036	1.088001369	0.362667123	0.02902736	0.273750754	0.091250252	0.645421029	0.430280686	0.071713448	30.93387104
2.459958	-0.212461808	0.462521761	0.232123733	1.095894674	0.365298226	0.029123726	0.274995886	0.091665294	0.649150612	0.432767076	0.072127846	30.72105709
2.477217	-0.268371054	0.466539804	0.233512319	1.103784464	0.367928155	0.029219374	0.276232882	0.092077628	0.652859698	0.435239798	0.072539966	30.5094048
2.494477	-0.320564677	0.470571876	0.234900045	1.111671503	0.370557168	0.029314348	0.277462061	0.092487355	0.656548764	0.437699174	0.072949862	30.29889167
2.511736	-0.370711922	0.474617416	0.236286835	1.119554721	0.373184906	0.029408671	0.278683454	0.092894484	0.660217436	0.440144957	0.073357493	30.08954403
2.528995	-0.416104188	0.478676573	0.237672851	1.127434428	0.375811477	0.029502376	0.279897295	0.093299099	0.663865993	0.442577327	0.073762889	29.88135152
2.546254	-0.455550123	0.482749256	0.239058186	1.135310473	0.378436825	0.029595497	0.28110376	0.093701253	0.66749449	0.444996325	0.074166054	29.67431589
2.563513	-0.488560373	0.486835377	0.240442925	1.143182711	0.381060904	0.029688065	0.282303021	0.094101007	0.671102991	0.447401992	0.074567	29.46843879
2.580772	-0.512958087	0.490934841	0.241827155	1.151050989	0.383683662	0.029780109	0.283495244	0.094498415	0.674691562	0.449794375	0.074965728	29.2637218
2.598031	-0.529692409	0.495047559	0.243210962	1.158915166	0.386305056	0.029871662	0.2846806	0.094893534	0.678260268	0.452173513	0.075362252	29.06016641
2.61529	-0.538881887	0.499173433	0.244594432	1.166775095	0.388925033	0.02996275	0.285859255	0.095286417	0.681809184	0.454539455	0.075756577	28.85777397
2.632549	-0.540931666	0.503312373	0.245977657	1.174630635	0.391543546	0.030053408	0.287031382	0.095677127	0.685338376	0.45689225	0.07614871	28.65654579
2.649808	-0.535568892	0.50746428	0.247360722	1.182481645	0.394160548	0.030143662	0.288197146	0.096065715	0.688847917	0.459231944	0.076538657	28.45648305
2.667066	-0.523152256	0.511628816	0.248743633	1.190327529	0.396775843	0.030233537	0.289356645	0.096452215	0.692337681	0.461558452	0.076926409	28.25759833
2.684325	-0.503413409	0.515806366	0.250126641	1.198169055	0.399389684	0.030323072	0.290510179	0.096836726	0.695808146	0.463872099	0.077312017	28.05986959
2.701583	-0.47462289	0.519996352	0.25150967	1.206005181	0.402001726	0.030412287	0.291657784	0.09721926	0.699258992	0.466172662	0.077695444	27.86332063
2.718842	-0.437924848	0.524199157	0.252892972	1.213836674	0.404612224	0.03050122	0.292799751	0.097599916	0.702690694	0.468460462	0.078076744	27.66792947
2.7361	-0.392964721	0.528414196	0.254276474	1.221662494	0.40722083	0.030589888	0.293936115	0.097978704	0.706102933	0.470735288	0.078455881	27.47371947
2.753358	-0.339745304	0.532641612	0.255660342	1.229482961	0.409827655	0.030678325	0.295067101	0.0983557	0.709495992	0.472997328	0.078832888	27.28067987
2.770616	-0.27785334	0.53688131	0.257044664	1.237297945	0.412432648	0.030766557	0.296192872	0.098730957	0.712869949	0.475246633	0.079207772	27.08881117
2.787874	-0.205988572	0.541133185	0.25842953	1.245107311	0.41503577	0.030854614	0.297313587	0.09910453	0.716224887	0.477483259	0.079580544	26.89811378
2.805132	-0.126067641	0.545397139	0.259815026	1.252910934	0.417636978	0.030942519	0.298429404	0.099476469	0.719560892	0.479707262	0.07995121	26.70858801
2.82239	-0.038381487	0.549673071	0.261201241	1.260708679	0.420236225	0.031030304	0.299540479	0.099846827	0.722878043	0.481918695	0.080319783	26.52023407
2.839648	0.059871547	0.55396088	0.262588259	1.268500427	0.422833475	0.03111799	0.300646968	0.100215656	0.726176428	0.484117619	0.080686269	26.33305205
2.856906	0.163141923	0.558260465	0.263976172	1.276286047	0.425428683	0.031205604	0.301749029	0.10058301	0.729456129	0.486304088	0.08105068	26.14704198
2.874163	0.274330355	0.562571478	0.265364986	1.284064968	0.428021656	0.031293168	0.302846744	0.100948914	0.732717045	0.488478031	0.081413004	25.96221442
2.891421	0.392424094	0.566894314	0.266754946	1.291837965	0.430612656	0.031380716	0.303940398	0.101313466	0.735959635	0.490639756	0.081773292	25.77854777
2.908678	0.513675013	0.571228376	0.268145984	1.29960402	0.43320134	0.031468266	0.305030014	0.10167667	0.739183611	0.492789073	0.082131512	25.59606302
2.925936	0.642462361	0.575574061	0.269538342	1.307363912	0.435787972	0.031555851	0.306115863	0.102038621	0.742389432	0.494926288	0.082487716	25.41473862
2.943193	0.774347613	0.579930769	0.27093195	1.31511662	0.438372207	0.031643483	0.307197971	0.102399324	0.745576809	0.497051205	0.082841868	25.23459509
2.96045	0.908339977	0.584298649	0.272326973	1.322862482	0.440954161	0.031731196	0.30827654	0.102758848	0.748746016	0.499164012	0.083194	25.05562129
2.977707	1.043589915	0.588677604	0.273723498	1.330601374	0.44353379	0.031819009	0.309351723	0.10311724	0.751897138	0.501264758	0.083544126	24.87781652
2.994965	1.177533136	0.593067785	0.275121693	1.338333636	0.446111211	0.031906952	0.31042372	0.103474573	0.75503044	0.503353627	0.08389227	24.70116979
3.012221	1.307630274	0.597468336	0.2765214	1.346057812	0.448685936	0.031995037	0.311492481	0.103830827	0.758145464	0.505430309	0.084238384	24.5257108
3.029478	1.435623624	0.601879915	0.277922948	1.353775127	0.451258377	0.032083296	0.31255834	0.104186114	0.761242836	0.507495225	0.084582538	24.35140794
3.046735	1.556220909	0.606302172	0.279326344	1.361485025	0.453828341	0.032171748	0.313621368	0.104540455	0.764322463	0.509548307	0.084924719	24.17827033
3.063992	1.671181996	0.61073501	0.28073167	1.369187399	0.456395801	0.032260419	0.3146817	0.1048939	0.767384423	0.511589615	0.085264935	24.00629675
3.081248	1.778736609	0.615178074	0.282138929	1.376881696	0.458960566	0.032349323	0.315739414	0.105246471	0.770428628	0.513619087	0.08560318	23.83549579
3.098505	1.876031901	0.619631782	0.283548376	1.384568694	0.461522899	0.032438491	0.316794758	0.105598253	0.773455514	0.515637009	0.085939503	23.66584623
3.115761	1.967365458	0.624095522	0.284959924	1.392247405	0.464082468	0.032527937	0.317847747	0.10594925	0.776464806	0.517643204	0.086273867	23.49736625
3.133018	2.047026429	0.628569713	0.286373824	1.399918607	0.466639537	0.032617691	0.31889863	0.106299544	0.779456941	0.51963796	0.086606327	23.33003472
3.150274	2.117113404	0.633053747	0.287789996	1.407581313	0.46919377	0.032707761	0.319947413	0.106649137	0.782431651	0.521621099	0.086936851	23.16386935
3.16753	2.176932394	0.637547784	0.289208603	1.415235866	0.471745289	0.032798177	0.320994281	0.106998093	0.78538919	0.523592795	0.087265464	22.9988586
3.184786	2.22505627	0.642051733	0.290629732	1.42288216	0.474294054	0.032888954	0.322039363	0.107346454	0.788329639	0.525553093	0.087592182	22.83500059
3.202042	2.263099904	0.646565501	0.292053467	1.430520102	0.476840035	0.03298012	0.323082778	0.107694259	0.791253076	0.527502052	0.087917007	22.67229334
3.219298	2.289795168	0.651088994	0.293479885	1.438149591	0.479383196	0.033071687	0.324124647	0.10804155	0.794159581	0.529439719	0.088239954	22.51073475
3.236554	2.307843936	0.655622122	0.294909072	1.44577053	0.481923509	0.033163677	0.325165087	0.108388361	0.79704923	0.531366153	0.088561024	22.35032265
3.25381	2.317004082	0.660164795	0.29634111	1.453382824	0.484460942	0.033256112	0.326204217	0.108734739	0.799922101	0.5332814	0.088880234	22.19105477
3.271065	2.319184342	0.664716655	0.297775995	1.46098594	0.486995313	0.033349002	0.327242095	0.109080698	0.802778106	0.535185405	0.089197566	22.03293786
3.288321	2.311477868	0.669278145	0.299213976	1.468580659	0.489526885	0.033442376	0.328278955	0.109426319	0.805617652	0.537078437	0.089513073	21.87595114
3.305576	2.298377261	0.673848646	0.300654966	1.476166017	0.49205534	0.033536242	0.329314786	0.109771594	0.808440488	0.538960323	0.089826721	21.72011024
3.322831	2.274844535	0.678428337	0.302099128	1.483742361	0.494580786	0.033630628	0.330349757	0.110116586	0.811246846	0.540831231	0.09013854	21.56540339
3.340087	2.240961705	0.683017393	0.303546626	1.491310037	0.497103345	0.033725553	0.331384043	0.110461347	0.814036965	0.54269131	0.090448551	21.41181899
3.357342	2.197120376	0.687615201	0.304997371	1.498868083	0.499622695	0.033821024	0.332417626	0.110805877	0.816810599	0.544540399	0.090756733	21.25937199
3.374597	2.143400564	0.692221937	0.306451527	1.506416848	0.50213895	0.033917062	0.333450675	0.111150225	0.819567974	0.546378648	0.091063109	21.10805055
3.391852	2.083499149	0.696837518	0.30790917	1.513956251	0.504652084	0.034013689	0.334483289	0.111494429	0.822309168	0.548206112	0.091367684	20.95785166
3.409107	2.018464011	0.701461865	0.309370378	1.5214862	0.507162065	0.034110918	0.335515573	0.111838523	0.825034249	0.550022835	0.091670471	20.80877222
3.426361	1.950652899	0.706094621	0.310835146	1.529006178	0.509668725	0.034208761	0.33654757	0.112182523	0.827743134	0.551828754	0.091971458	20.6608176
3.443616	1.878190963	0.710736243	0.312303715	1.536516979	0.512172327	0.034307245	0.337579491	0.112526496	0.830436201	0.553624135	0.092270689	20.51396737
3.46087	1.80297982	0.715386114	0.313775992	1.544017646	0.51467255	0.034406378	0.33861132	0.11287044	0.833113214	0.55540881	0.092568136	20.3682352
3.478125	1.723385618	0.72004469	0.315252231	1.551508974	0.517169658	0.034506179	0.339643268	0.113214423	0.835774544	0.557183031	0.092863837	20.22360076
3.495379	1.639489979	0.724711353	0.316732324	1.558990011	0.519663337	0.034606664	0.340675311	0.113558436	0.838419958	0.55894664	0.093157772	20.08007729
3.512634	1.550105052	0.72938657	0.318216525	1.566461549	0.522153848	0.034707848	0.341707655	0.113902553	0.841049826	0.560699882	0.093449981	19.93764456
3.529888	1.45540346	0.734069716	0.319704731	1.573922646	0.524640882	0.034809743	0.342740278	0.114246759	0.843663907	0.562442604	0.093740433	19.7963154
3.547142	1.358032223	0.738760984	0.321197106	1.581373662	0.527124555	0.034912369	0.343773328	0.11459111	0.846262428	0.56417495	0.094029158	19.65607776
3.564396	1.256985228	0.743460306	0.322693717	1.588814518	0.529604841	0.035015735	0.344806884	0.114935628	0.848845445	0.565896965	0.09431616	19.5169278
3.581649	1.154730237	0.748167325	0.324194553	1.596244717	0.532081573	0.035119852	0.345840979	0.115280326	0.851412885	0.567608587	0.094601432	19.37886957
3.598903	1.048692697	0.752882518	0.325699854	1.603665048	0.534555017	0.035224749	0.346875814	0.115625271	0.853965101	0.569310066	0.094885013	19.24188309
3.616157	0.940373471	0.75760554	0.327209608	1.611075007	0.537025004	0.035330432	0.347911409	0.11597047	0.856502013	0.571001341	0.095166892	19.10597233
3.63341	0.827789822	0.762336042	0.328723795	1.6184741	0.539491366	0.035436909	0.348947784	0.116315929	0.859023538	0.572682359	0.095447061	18.97114093
3.650664	0.714335199	0.767074501	0.330242658	1.625863118	0.541954374	0.035544204	0.349985142	0.116661714	0.861530032	0.574353356	0.095725558	18.83736905
3.667917	0.597056441	0.771820298	0.331766093	1.633241139	0.544413713	0.035652322	0.351023439	0.117007814	0.86402127	0.576014179	0.096002365	18.70466794
3.68517	0.478302469	0.776573637	0.333294252	1.640608523	0.546869507	0.035761277	0.352062808	0.117354268	0.866497457	0.577664972	0.096277495	18.57302545
3.702423	0.362356981	0.781334447	0.334827202	1.647965209	0.549321736	0.035871084	0.353103321	0.117701108	0.86895866	0.579305772	0.096550961	18.44243718
3.719676	0.24872227	0.786102663	0.336365008	1.655311135	0.551770377	0.035981758	0.354145055	0.118048352	0.871404933	0.580936625	0.096822772	18.31289865
3.736929	0.139716936	0.790878216	0.337907739	1.662646244	0.554215416	0.036093308	0.35518808	0.118396027	0.873836347	0.582557564	0.097092927	18.18440532
3.754182	0.028708077	0.79566104	0.339455457	1.66997047	0.556656825	0.036205744	0.356232464	0.118744153	0.876252962	0.584168642	0.09736144	18.05695259
3.771434	-0.082561533	0.800450793	0.341008129	1.677283337	0.559094446	0.036319079	0.357278212	0.119092736	0.878654698	0.585769798	0.097628298	17.9305431
3.788687	-0.193476044	0.805247963	0.342566009	1.684585637	0.561528544	0.036433333	0.358325515	0.119441839	0.881041897	0.587361263	0.097893546	17.80515745
3.805939	-0.301165003	0.810051927	0.34412897	1.691876462	0.563958819	0.036548505	0.359374313	0.119791439	0.883414344	0.588942894	0.09815715	17.68080542
3.823192	-0.405369862	0.814863184	0.345697261	1.699156609	0.566385536	0.036664622	0.360424789	0.120141595	0.885772373	0.590514917	0.098419151	17.55746774
3.840444	-0.505672163	0.81968111	0.347270751	1.706425185	0.568808395	0.036781676	0.361476887	0.120492294	0.888115779	0.592077184	0.098679533	17.43515381
3.857696	-0.603231078	0.824505922	0.348849594	1.713682552	0.571227517	0.036899688	0.362530727	0.120843577	0.890444755	0.593629837	0.098938306	17.31385152
3.874948	-0.696203103	0.829337559	0.350433848	1.720928669	0.573642888	0.037018665	0.363586363	0.121195454	0.892759364	0.595172909	0.099195484	17.19355587
3.8922	-0.785849032	0.834175961	0.352023572	1.728163485	0.576054494	0.037138625	0.364643859	0.121547953	0.895059665	0.596706445	0.099451073	17.0742618
3.909451	-0.873945777	0.83902079	0.353618725	1.735386537	0.578462179	0.037259566	0.365703202	0.121901069	0.897345593	0.598230396	0.099705067	16.95597105
3.926703	-0.960252991	0.843872545	0.355219551	1.742598619	0.580866208	0.037381514	0.366764568	0.122254855	0.899617474	0.599744983	0.099957496	16.83866476
3.943955	-1.046686286	0.848730885	0.356826008	1.749799264	0.583266421	0.037504468	0.367827954	0.122609318	0.901875237	0.601250158	0.10020836	16.72234462
3.961206	-1.129716767	0.853595472	0.358438059	1.756988017	0.585662671	0.037628435	0.368893346	0.12296445	0.904118809	0.602745871	0.100457646	16.60701205
3.978457	-1.206847406	0.858466534	0.360055849	1.764165254	0.588055085	0.037753428	0.36996085	0.123320283	0.906348394	0.604232263	0.100705377	16.49265501
3.995709	-1.278686176	0.863344293	0.36167952	1.771331356	0.590443785	0.037879465	0.371030586	0.123676863	0.908564175	0.605709447	0.100951576	16.37926164
4.01296	-1.344418395	0.868228126	0.363308935	1.778485451	0.592828485	0.038006539	0.372102466	0.124034157	0.91076596	0.607177305	0.101196217	16.26683971
4.030211	-1.404345032	0.873118267	0.364944239	1.785627917	0.595209304	0.038134667	0.373176606	0.124392201	0.912953945	0.608635964	0.101439327	16.15537724
4.047461	-1.457110287	0.878014375	0.366585379	1.792758317	0.597586104	0.03826385	0.374252978	0.124750993	0.915128062	0.610085376	0.101680894	16.04487516
4.064712	-1.507497016	0.882916962	0.368232597	1.799877435	0.599959145	0.038394111	0.375331754	0.125110583	0.917288638	0.611525759	0.101920958	15.9353152
4.081963	-1.554115416	0.887825691	0.36988584	1.806984832	0.602328276	0.038525448	0.376412907	0.12547097	0.9194356	0.612957067	0.102159513	15.82669828
4.099213	-1.599592679	0.892740225	0.371545058	1.814080072	0.604693356	0.038657866	0.377496423	0.12583214	0.921568895	0.614379264	0.102396545	15.71902509
4.116464	-1.641999664	0.897661086	0.373210486	1.821163941	0.607054646	0.038791383	0.378582459	0.126194152	0.923688841	0.615792561	0.102632092	15.61227757
4.133714	-1.682199672	0.902587643	0.374881971	1.828235602	0.609411869	0.038925994	0.37967092	0.126556973	0.925795248	0.617196834	0.102866138	15.50646251
4.150964	-1.719629671	0.907520141	0.376559651	1.835295434	0.611765143	0.039061713	0.380761913	0.126920639	0.927888315	0.618592209	0.103098701	15.40156806
4.168214	-1.753659738	0.912458521	0.378243567	1.842343423	0.614114473	0.039198547	0.381855466	0.127285155	0.929968104	0.619978737	0.103329787	15.29758859
4.185464	-1.783639949	0.917402738	0.379933758	1.849379543	0.616459849	0.039336502	0.382951615	0.127650537	0.932034685	0.621356457	0.103559408	15.1945184
4.202714	-1.808831381	0.922352738	0.381630256	1.856403777	0.618801259	0.039475584	0.384050385	0.128016795	0.934088128	0.622725421	0.103787569	15.09235181
4.219963	-1.831927215	0.92730819	0.383333003	1.8634157	0.621138565	0.039615793	0.385151744	0.128383913	0.936128386	0.624085589	0.104014264	14.99108894
4.237213	-1.849426309	0.932269621	0.385042227	1.870416117	0.623472038	0.039757147	0.38625585	0.12875195	0.938155758	0.625437172	0.104239529	14.89071231
4.254462	-1.866729949	0.937236404	0.386757769	1.877404197	0.6258014	0.039899638	0.387362596	0.129120867	0.940170086	0.626780054	0.104463341	14.79122779
4.271711	-1.8794911	0.942208779	0.388479749	1.884380335	0.628126777	0.040043279	0.388472077	0.129490691	0.942171556	0.628114368	0.104685728	14.69262376
