Step,CPU,Temperature (K),Pressure (GPa),Volume,v_nAtom,v_FU,c_PE,Energy (eV/FU),c_T,MSD (Å$^2$),c_MSD2[4]
40400.0,2138.6762,303.7625,-0.8170831000000001,130742.65,12960.0,1620.0,-22130.993,-13.661107,303.7625,2.2675231,2.2675231
40500.0,2144.0678,303.24955,-0.8280269800000001,130742.65,12960.0,1620.0,-22129.897,-13.66043,303.24955,2.2793326,2.2793326
40600.0,2149.432,302.578,-0.80993594,130742.65,12960.0,1620.0,-22130.651,-13.660896,302.578,2.2845585,2.2845585
40700.0,2154.7079,299.74618,-0.8657392700000001,130742.65,12960.0,1620.0,-22131.138,-13.661196,299.74618,2.2937051,2.2937051
40800.0,2159.9934,301.91272,-0.85569399,130742.65,12960.0,1620.0,-22133.84,-13.662864,301.91272,2.2935945,2.2935945
40900.0,2165.2567,299.47829,-0.8379593800000001,130742.65,12960.0,1620.0,-22131.061,-13.661149,299.47829,2.2834528,2.2834528
41000.0,2170.5913,299.11968,-0.8558523100000001,130742.65,12960.0,1620.0,-22133.48,-13.662642,299.11968,2.2812261,2.2812261
41100.0,2175.94,300.07578,-0.84810405,130742.65,12960.0,1620.0,-22137.402,-13.665063,300.07578,2.2875425,2.2875425
41200.0,2181.2323,296.71022,-0.89964825,130742.65,12960.0,1620.0,-22134.402,-13.663211,296.71022,2.3048365,2.3048365
41300.0,2186.502,298.04824,-0.84309228,130742.65,12960.0,1620.0,-22132.337,-13.661937,298.04824,2.3046232,2.3046233
41400.0,2191.7755,298.72756,-0.80362273,130742.65,12960.0,1620.0,-22130.832,-13.661008,298.72756,2.3073653,2.3073653
41500.0,2197.1057,296.98999,-0.8678991400000001,130742.65,12960.0,1620.0,-22129.069,-13.659919,296.98999,2.3071447,2.3071447
41600.0,2202.4083,298.73593,-0.91660765,130742.65,12960.0,1620.0,-22132.113,-13.661798,298.73593,2.2903564,2.2903564
41700.0,2207.756,293.41698,-0.8910041100000001,130742.65,12960.0,1620.0,-22133.604,-13.662718,293.41698,2.2716608,2.2716608
41800.0,2213.0394,294.31988,-0.91345741,130742.65,12960.0,1620.0,-22137.659,-13.665222,294.31988,2.2622598,2.2622598
41900.0,2218.3673,296.39133,-0.8689687,130742.65,12960.0,1620.0,-22136.289,-13.664376,296.39133,2.2557168,2.2557168
42000.0,2223.7383,299.71018,-0.8443852300000001,130742.65,12960.0,1620.0,-22135.786,-13.664065,299.71018,2.2592041,2.2592041
42100.0,2229.07,301.04339,-0.87930654,130742.65,12960.0,1620.0,-22135.23,-13.663722,301.04339,2.2770525,2.2770525
42200.0,2234.445,304.631,-0.87110528,130742.65,12960.0,1620.0,-22136.301,-13.664383,304.631,2.2645246,2.2645247
42300.0,2239.7847,297.80946,-0.8700078400000001,130742.65,12960.0,1620.0,-22130.872,-13.661032,297.80946,2.2765328,2.2765328
42400.0,2245.1208,299.46505,-0.82122516,130742.65,12960.0,1620.0,-22135.89,-13.664129,299.46505,2.2927063,2.2927063
42500.0,2250.3898,295.59525,-0.9145232400000001,130742.65,12960.0,1620.0,-22138.212,-13.665563,295.59525,2.3039989,2.3039989
42600.0,2255.7193,297.42742,-0.8921900100000001,130742.65,12960.0,1620.0,-22138.379,-13.665666,297.42742,2.2968451,2.2968451
42700.0,2261.0412,299.04828,-0.8492309800000001,130742.65,12960.0,1620.0,-22136.548,-13.664536,299.04828,2.2917268,2.2917269
42800.0,2266.3681,299.53928,-0.7612320300000001,130742.65,12960.0,1620.0,-22135.82,-13.664087,299.53928,2.2858661,2.2858661
42900.0,2271.6958,298.39038,-0.9225385500000001,130742.65,12960.0,1620.0,-22132.86,-13.662259,298.39038,2.281842,2.281842
43000.0,2277.0206,298.77492,-0.9346469900000001,130742.65,12960.0,1620.0,-22129.842,-13.660397,298.77492,2.2890127,2.2890127
43100.0,2282.3698,304.05253,-0.8861547000000001,130742.65,12960.0,1620.0,-22130.336,-13.660701,304.05253,2.27807,2.27807
43200.0,2287.6999,303.65286,-0.77325895,130742.65,12960.0,1620.0,-22130.183,-13.660607,303.65286,2.2818853,2.2818853
43300.0,2293.1249,299.68105,-0.88688203,130742.65,12960.0,1620.0,-22129.623,-13.660261,299.68105,2.2859022,2.2859022
43400.0,2298.5168,299.97148,-0.8500213200000001,130742.65,12960.0,1620.0,-22130.806,-13.660992,299.97148,2.2970986,2.2970986
43500.0,2303.838,305.28915,-0.83262042,130742.65,12960.0,1620.0,-22136.301,-13.664383,305.28915,2.3095271,2.3095271
43600.0,2309.1595,302.23555,-0.83445657,130742.65,12960.0,1620.0,-22135.871,-13.664118,302.23555,2.3197153,2.3197153
43700.0,2314.4766,298.21651,-0.8327731900000002,130742.65,12960.0,1620.0,-22135.507,-13.663893,298.21651,2.3187366,2.3187366
43800.0,2319.7761,296.69262,-0.84663215,130742.65,12960.0,1620.0,-22135.356,-13.6638,296.69262,2.3220683,2.3220683
43900.0,2325.1165,300.56667,-0.9328660900000001,130742.65,12960.0,1620.0,-22137.945,-13.665398,300.56667,2.3337257,2.3337257
44000.0,2330.4012,301.64765,-0.8699259500000001,130742.65,12960.0,1620.0,-22136.821,-13.664705,301.64765,2.3224022,2.3224022
44100.0,2335.6875,298.03156,-0.83850049,130742.65,12960.0,1620.0,-22131.414,-13.661367,298.03156,2.3407604,2.3407604
44200.0,2340.9817,300.71873,-0.82722966,130742.65,12960.0,1620.0,-22132.752,-13.662193,300.71873,2.3412235,2.3412235
44300.0,2346.2947,296.96754,-0.9109339599999999,130742.65,12960.0,1620.0,-22129.493,-13.660181,296.96754,2.3393386,2.3393386
44400.0,2351.6635,297.73586,-0.8449275100000001,130742.65,12960.0,1620.0,-22133.937,-13.662924,297.73586,2.3082307,2.3082307
44500.0,2357.0819,293.33535,-0.8358355900000001,130742.65,12960.0,1620.0,-22129.789,-13.660364,293.33535,2.3109698,2.3109698
44600.0,2362.4244,301.68547,-0.8792570700000001,130742.65,12960.0,1620.0,-22134.327,-13.663165,301.68547,2.3051631,2.3051631
44700.0,2367.7011,300.45672,-0.8161764300000001,130742.65,12960.0,1620.0,-22130.246,-13.660646,300.45672,2.3097087,2.3097087
44800.0,2372.9776,305.07362,-0.84572186,130742.65,12960.0,1620.0,-22133.775,-13.662824,305.07362,2.304419,2.304419
44900.0,2378.2977,303.12348,-0.8332932800000001,130742.65,12960.0,1620.0,-22135.363,-13.663804,303.12348,2.2974591,2.2974592
45000.0,2383.5387,297.36583,-0.87460878,130742.65,12960.0,1620.0,-22134.05,-13.662994,297.36583,2.2892307,2.2892307
45100.0,2388.88,297.41572,-0.92434692,130742.65,12960.0,1620.0,-22133.52,-13.662667,297.41572,2.2974382,2.2974382
45200.0,2394.1898,302.3023,-0.93255597,130742.65,12960.0,1620.0,-22134.345,-13.663176,302.3023,2.2958538,2.2958538
45300.0,2399.5937,298.49242,-0.8219087100000001,130742.65,12960.0,1620.0,-22128.273,-13.659428,298.49242,2.3044757,2.3044757
45400.0,2404.9102,298.52368,-0.8214977600000001,130742.65,12960.0,1620.0,-22127.981,-13.659248,298.52368,2.3105117,2.3105117
45500.0,2410.2124,301.95938,-0.8455520500000001,130742.65,12960.0,1620.0,-22135.4,-13.663827,301.95938,2.328173,2.328173
45600.0,2415.477,297.89463,-0.83451986,130742.65,12960.0,1620.0,-22135.338,-13.663789,297.89463,2.3380386,2.3380386
45700.0,2420.7854,297.36844,-0.8636175300000001,130742.65,12960.0,1620.0,-22134.896,-13.663516,297.36844,2.3369692,2.3369693
45800.0,2426.0767,299.04844,-0.888863,130742.65,12960.0,1620.0,-22132.205,-13.661855,299.04844,2.3228781,2.3228781
45900.0,2431.3592,299.09267,-0.8537569,130742.65,12960.0,1620.0,-22129.352,-13.660094,299.09267,2.3143218,2.3143218
46000.0,2436.6219,298.46733,-0.8379133400000001,130742.65,12960.0,1620.0,-22130.123,-13.66057,298.46733,2.3209053,2.3209053
46100.0,2441.8817,301.54733,-0.86000574,130742.65,12960.0,1620.0,-22133.685,-13.662769,301.54733,2.3183655,2.3183655
46200.0,2447.2985,299.4569,-0.8724777899999999,130742.65,12960.0,1620.0,-22129.548,-13.660215,299.4569,2.3295872,2.3295872
46300.0,2452.6061,300.61993,-0.8811667600000002,130742.65,12960.0,1620.0,-22128.989,-13.65987,300.61993,2.3280904,2.3280904
46400.0,2457.9281,303.91972,-0.8491989900000001,130742.65,12960.0,1620.0,-22127.874,-13.659182,303.91972,2.3141408,2.3141408
46500.0,2463.1796,306.17763,-0.92312339,130742.65,12960.0,1620.0,-22131.857,-13.66164,306.17763,2.3143015,2.3143015
46600.0,2468.4497,300.40235,-0.8725752200000001,130742.65,12960.0,1620.0,-22131.618,-13.661493,300.40235,2.3297816,2.3297816
46700.0,2473.7034,299.95311,-0.9017310900000001,130742.65,12960.0,1620.0,-22132.025,-13.661744,299.95311,2.3328747,2.3328747
46800.0,2479.0244,301.27962,-0.8416986300000001,130742.65,12960.0,1620.0,-22133.087,-13.662399,301.27962,2.3234906,2.3234907
46900.0,2484.2693,305.44342,-0.84393908,130742.65,12960.0,1620.0,-22134.216,-13.663097,305.44342,2.3391413,2.3391413
47000.0,2489.5237,302.09841,-0.87384437,130742.65,12960.0,1620.0,-22126.657,-13.65843,302.09841,2.3364192,2.3364192
47100.0,2494.8231,299.73133,-0.8313482900000001,130742.65,12960.0,1620.0,-22126.863,-13.658557,299.73133,2.3321147,2.3321147
47200.0,2500.1162,301.73415,-0.8921239900000001,130742.65,12960.0,1620.0,-22131.685,-13.661534,301.73415,2.3399829,2.3399829
47300.0,2505.4151,299.67248,-0.8724498,130742.65,12960.0,1620.0,-22131.115,-13.661182,299.67248,2.3384289,2.3384289
47400.0,2510.8005,302.60896,-0.82244874,130742.65,12960.0,1620.0,-22136.984,-13.664805,302.60896,2.3373539,2.3373539
47500.0,2516.072,298.06379,-0.90199476,130742.65,12960.0,1620.0,-22135.753,-13.664045,298.06379,2.3316544,2.3316544
47600.0,2521.3845,297.41651,-0.84379777,130742.65,12960.0,1620.0,-22134.371,-13.663192,297.41651,2.3269864,2.3269864
47700.0,2526.6452,301.24675,-0.81093748,130742.65,12960.0,1620.0,-22134.266,-13.663127,301.24675,2.3392499,2.3392499
47800.0,2531.9197,303.45099,-0.8522975899999999,130742.65,12960.0,1620.0,-22131.725,-13.661559,303.45099,2.3542072,2.3542072
47900.0,2537.2302,303.4468,-0.94550029,130742.65,12960.0,1620.0,-22133.689,-13.662771,303.4468,2.3502114,2.3502114
48000.0,2542.5565,303.65379,-0.83066317,130742.65,12960.0,1620.0,-22136.445,-13.664472,303.65379,2.3513452,2.3513451
48100.0,2547.8964,303.08326,-0.86128591,130742.65,12960.0,1620.0,-22137.633,-13.665206,303.08326,2.3375622,2.3375622
48200.0,2553.1911,301.81053,-0.8499798000000001,130742.65,12960.0,1620.0,-22136.77,-13.664673,301.81053,2.3375117,2.3375117
48300.0,2558.5095,303.66464,-0.8407989,130742.65,12960.0,1620.0,-22137.235,-13.66496,303.66464,2.3498086,2.3498086
48400.0,2563.7948,300.92175,-0.78365532,130742.65,12960.0,1620.0,-22133.804,-13.662842,300.92175,2.3591761,2.3591761
48500.0,2569.1911,301.79562,-0.8611087900000001,130742.65,12960.0,1620.0,-22133.8,-13.662839,301.79562,2.3675648,2.3675648
48600.0,2574.4603,302.01983,-0.86925924,130742.65,12960.0,1620.0,-22135.317,-13.663776,302.01983,2.3560317,2.3560317
48700.0,2579.7868,301.10798,-0.83986935,130742.65,12960.0,1620.0,-22136.42,-13.664457,301.10798,2.3689614,2.3689614
48800.0,2585.1207,299.79696,-0.8869798600000001,130742.65,12960.0,1620.0,-22137.896,-13.665368,299.79696,2.3630609,2.3630609
48900.0,2590.4046,300.41284,-0.92194635,130742.65,12960.0,1620.0,-22140.55,-13.667006,300.41284,2.3618269,2.3618268
49000.0,2595.7295,293.45039,-0.88560716,130742.65,12960.0,1620.0,-22134.991,-13.663575,293.45039,2.3488345,2.3488345
49100.0,2601.1006,301.38631,-0.80585335,130742.65,12960.0,1620.0,-22138.478,-13.665727,301.38631,2.3492252,2.3492251
49200.0,2606.3995,300.17935,-0.84498756,130742.65,12960.0,1620.0,-22132.851,-13.662253,300.17935,2.3573117,2.3573117
49300.0,2611.691,301.28524,-0.80768742,130742.65,12960.0,1620.0,-22132.654,-13.662132,301.28524,2.356213,2.356213
49400.0,2616.9853,303.51496,-0.89001562,130742.65,12960.0,1620.0,-22134.547,-13.6633,303.51496,2.3651888,2.3651888
49500.0,2622.2927,300.04298,-0.8474354900000001,130742.65,12960.0,1620.0,-22130.523,-13.660817,300.04298,2.3729334,2.3729333
49600.0,2627.6346,300.50027,-0.8443113600000001,130742.65,12960.0,1620.0,-22136.468,-13.664486,300.50027,2.3866944,2.3866944
49700.0,2632.9728,299.17235,-0.8118371600000001,130742.65,12960.0,1620.0,-22137.9,-13.66537,299.17235,2.3867539,2.3867539
49800.0,2638.2962,302.15082,-0.84210045,130742.65,12960.0,1620.0,-22139.46,-13.666334,302.15082,2.3903115,2.3903115
49900.0,2643.593,301.89076,-0.8290494300000001,130742.65,12960.0,1620.0,-22134.057,-13.662998,301.89076,2.3758082,2.3758082
50000.0,2648.8421,302.50216,-0.77117623,130742.65,12960.0,1620.0,-22134.453,-13.663243,302.50216,2.3614815,2.3614815
50100.0,2654.1434,300.48766,-0.80238385,130742.65,12960.0,1620.0,-22134.059,-13.662999,300.48766,2.3747711,2.374771
50200.0,2659.5955,303.57486,-0.8881594700000001,130742.65,12960.0,1620.0,-22140.016,-13.666677,303.57486,2.3651104,2.3651104
50300.0,2664.9522,297.49262,-0.84465278,130742.65,12960.0,1620.0,-22135.948,-13.664165,297.49262,2.3672143,2.3672143
50400.0,2670.2811,298.09716,-0.77960742,130742.65,12960.0,1620.0,-22138.736,-13.665886,298.09716,2.3708955,2.3708955
50500.0,2675.5351,295.41516,-0.87113182,130742.65,12960.0,1620.0,-22134.74,-13.66342,295.41516,2.390263,2.390263
50600.0,2680.8707,300.98014,-0.83686153,130742.65,12960.0,1620.0,-22140.101,-13.666729,300.98014,2.3984084,2.3984084
50700.0,2686.1713,292.89819,-0.9160096400000001,130742.65,12960.0,1620.0,-22130.79,-13.660981,292.89819,2.3978657,2.3978657
50800.0,2691.4189,302.99955,-0.83558089,130742.65,12960.0,1620.0,-22137.029,-13.664833,302.99955,2.3922482,2.3922482
50900.0,2696.7174,301.32488,-0.86003331,130742.65,12960.0,1620.0,-22133.465,-13.662633,301.32488,2.378526,2.378526
51000.0,2702.0255,301.77244,-0.8691368700000002,130742.65,12960.0,1620.0,-22134.571,-13.663315,301.77244,2.3802012,2.3802012
51100.0,2707.3896,298.42839,-0.8824888300000001,130742.65,12960.0,1620.0,-22134.33,-13.663167,298.42839,2.3892774,2.3892774
51200.0,2712.7325,300.52847,-0.90648415,130742.65,12960.0,1620.0,-22135.447,-13.663856,300.52847,2.3803336,2.3803336
51300.0,2718.0681,305.78731,-0.8366334500000001,130742.65,12960.0,1620.0,-22136.252,-13.664353,305.78731,2.3692924,2.3692924
51400.0,2723.4466,305.88977,-0.92566282,130742.65,12960.0,1620.0,-22132.045,-13.661756,305.88977,2.3668325,2.3668325
51500.0,2728.725,303.33704,-0.8376038000000001,130742.65,12960.0,1620.0,-22132.898,-13.662283,303.33704,2.3679161,2.3679161
51600.0,2734.025,302.25582,-0.8848997,130742.65,12960.0,1620.0,-22135.15,-13.663673,302.25582,2.3817596,2.3817596
51700.0,2739.3455,301.41299,-0.8999567300000001,130742.65,12960.0,1620.0,-22137.813,-13.665317,301.41299,2.3872606,2.3872606
51800.0,2744.6691,299.57557,-0.90005152,130742.65,12960.0,1620.0,-22138.551,-13.665772,299.57557,2.382845,2.382845
51900.0,2749.9926,299.39589,-0.74445951,130742.65,12960.0,1620.0,-22138.275,-13.665602,299.39589,2.3872108,2.3872108
52000.0,2755.3318,300.24456,-0.85821238,130742.65,12960.0,1620.0,-22137.545,-13.665151,300.24456,2.3845778,2.3845778
52100.0,2760.6279,302.5574,-0.83680074,130742.65,12960.0,1620.0,-22138.354,-13.66565,302.5574,2.3806664,2.3806664
52200.0,2765.9815,307.42412,-0.86966754,130742.65,12960.0,1620.0,-22136.895,-13.66475,307.42412,2.3817689,2.3817689
52300.0,2771.3355,301.86296,-0.7708945500000001,130742.65,12960.0,1620.0,-22130.313,-13.660687,301.86296,2.372883,2.372883
52400.0,2776.6766,302.05245,-0.8452524,130742.65,12960.0,1620.0,-22134.229,-13.663105,302.05245,2.3711746,2.3711746
52500.0,2782.0739,304.49421,-0.8316325000000001,130742.65,12960.0,1620.0,-22139.075,-13.666095,304.49421,2.3772573,2.3772573
52600.0,2787.345,298.56997,-0.83922277,130742.65,12960.0,1620.0,-22135.82,-13.664086,298.56997,2.3781015,2.3781015
52700.0,2792.6492,299.58694,-0.8525722400000001,130742.65,12960.0,1620.0,-22139.048,-13.666079,299.58694,2.3750591,2.3750591
52800.0,2797.9391,302.31212,-0.83674303,130742.65,12960.0,1620.0,-22142.282,-13.668075,302.31212,2.3903646,2.3903646
52900.0,2803.2828,302.3299,-0.81350318,130742.65,12960.0,1620.0,-22141.959,-13.667876,302.3299,2.3999392,2.3999392
53000.0,2808.5748,302.9543,-0.8755055200000001,130742.65,12960.0,1620.0,-22141.737,-13.667739,302.9543,2.3967387,2.3967387
53100.0,2813.8923,302.15135,-0.8764477000000002,130742.65,12960.0,1620.0,-22138.398,-13.665678,302.15135,2.3917078,2.3917077
53200.0,2819.2137,305.97416,-0.8073909300000001,130742.65,12960.0,1620.0,-22136.461,-13.664482,305.97416,2.3827196,2.3827196
53300.0,2824.5395,302.49507,-0.79609395,130742.65,12960.0,1620.0,-22134.218,-13.663097,302.49507,2.3887525,2.3887525
53400.0,2829.8201,298.47389,-0.81275497,130742.65,12960.0,1620.0,-22133.807,-13.662844,298.47389,2.3904409,2.3904409
53500.0,2835.1707,299.46146,-0.8579314000000001,130742.65,12960.0,1620.0,-22137.404,-13.665064,299.46146,2.4078522,2.4078522
53600.0,2840.4762,302.43784,-0.88577161,130742.65,12960.0,1620.0,-22141.545,-13.667621,302.43784,2.4106937,2.4106937
53700.0,2845.7535,300.65589,-0.8573907,130742.65,12960.0,1620.0,-22138.113,-13.665502,300.65589,2.4085216,2.4085216
53800.0,2851.0716,299.88518,-0.91460944,130742.65,12960.0,1620.0,-22132.572,-13.662082,299.88518,2.4039554,2.4039554
53900.0,2856.4467,303.80474,-0.7751964700000001,130742.65,12960.0,1620.0,-22132.782,-13.662211,303.80474,2.4020612,2.4020612
54000.0,2861.8295,298.39402,-0.8522723099999999,130742.65,12960.0,1620.0,-22132.884,-13.662274,298.39402,2.3979201,2.3979201
54100.0,2867.1424,301.01345,-0.91783565,130742.65,12960.0,1620.0,-22138.209,-13.665561,301.01345,2.3865078,2.3865078
54200.0,2872.5835,301.53223,-0.78619285,130742.65,12960.0,1620.0,-22141.559,-13.667629,301.53223,2.3874534,2.3874534
54300.0,2877.8738,300.47916,-0.8774288699999999,130742.65,12960.0,1620.0,-22142.43,-13.668166,300.47916,2.3833658,2.3833658
54400.0,2883.1413,299.96716,-0.8396017900000001,130742.65,12960.0,1620.0,-22140.579,-13.667024,299.96716,2.3965289,2.3965289
54500.0,2888.4256,303.39866,-0.8856693300000001,130742.65,12960.0,1620.0,-22137.422,-13.665076,303.39866,2.4029939,2.4029939
54600.0,2893.6988,303.2335,-0.83668544,130742.65,12960.0,1620.0,-22136.681,-13.664618,303.2335,2.394613,2.394613
54700.0,2898.9845,301.83458,-0.8446300900000001,130742.65,12960.0,1620.0,-22136.634,-13.664589,301.83458,2.4009909,2.4009909
54800.0,2904.3191,296.80175,-0.8253667299999999,130742.65,12960.0,1620.0,-22134.899,-13.663518,296.80175,2.3896201,2.3896201
54900.0,2909.6568,298.67562,-0.87649939,130742.65,12960.0,1620.0,-22138.947,-13.666016,298.67562,2.3873995,2.3873995
55000.0,2914.945,297.92713,-0.86960093,130742.65,12960.0,1620.0,-22139.285,-13.666225,297.92713,2.3884157,2.3884157
55100.0,2920.2359,296.08643,-0.8247131400000001,130742.65,12960.0,1620.0,-22139.637,-13.666443,296.08643,2.3878054,2.3878054
55200.0,2925.5205,296.95556,-0.87346331,130742.65,12960.0,1620.0,-22140.302,-13.666853,296.95556,2.3971082,2.3971082
55300.0,2930.851,297.36349,-0.84992281,130742.65,12960.0,1620.0,-22136.518,-13.664517,297.36349,2.3931745,2.3931746
55400.0,2936.2,301.94553,-0.9184570100000001,130742.65,12960.0,1620.0,-22137.743,-13.665273,301.94553,2.396726,2.396726
55500.0,2941.557,304.20354,-0.83870451,130742.65,12960.0,1620.0,-22138.593,-13.665798,304.20354,2.3938516,2.3938516
55600.0,2946.8385,303.98667,-0.8659528000000001,130742.65,12960.0,1620.0,-22138.083,-13.665483,303.98667,2.3890998,2.3890998
55700.0,2952.1546,300.29467,-0.9194287500000001,130742.65,12960.0,1620.0,-22141.792,-13.667773,300.29467,2.3910184,2.3910184
55800.0,2957.4762,294.46802,-0.9153561299999999,130742.65,12960.0,1620.0,-22137.52,-13.665136,294.46802,2.403397,2.4033971
55900.0,2962.7767,296.00366,-0.90632346,130742.65,12960.0,1620.0,-22139.503,-13.66636,296.00366,2.3933319,2.3933319
56000.0,2968.0382,298.64594,-0.81271339,130742.65,12960.0,1620.0,-22140.338,-13.666875,298.64594,2.4003187,2.4003187
56100.0,2973.3623,301.21078,-0.8932103600000001,130742.65,12960.0,1620.0,-22138.575,-13.665787,301.21078,2.3830049,2.383005
56200.0,2978.6379,300.86151,-0.90353298,130742.65,12960.0,1620.0,-22135.71,-13.664019,300.86151,2.3897683,2.3897683
56300.0,2983.9577,298.15605,-0.8233724,130742.65,12960.0,1620.0,-22132.74,-13.662185,298.15605,2.4026252,2.4026252
56400.0,2989.2694,300.2495,-0.8694657300000002,130742.65,12960.0,1620.0,-22137.414,-13.66507,300.2495,2.4018216,2.4018217
56500.0,2994.724,300.48707,-0.91903761,130742.65,12960.0,1620.0,-22141.23,-13.667426,300.48707,2.4030951,2.4030951
56600.0,3000.0961,299.4292,-0.8630690000000001,130742.65,12960.0,1620.0,-22140.498,-13.666974,299.4292,2.4178456,2.4178456
56700.0,3005.4573,295.60148,-0.8334449500000001,130742.65,12960.0,1620.0,-22136.84,-13.664716,295.60148,2.4044623,2.4044623
56800.0,3010.8073,299.11708,-0.8996581300000001,130742.65,12960.0,1620.0,-22139.999,-13.666666,299.11708,2.405997,2.405997
56900.0,3016.1318,301.14214,-0.92571562,130742.65,12960.0,1620.0,-22143.071,-13.668563,301.14214,2.3940142,2.3940143
57000.0,3021.5119,297.62897,-0.8859043799999999,130742.65,12960.0,1620.0,-22144.686,-13.669559,297.62897,2.385915,2.385915
57100.0,3026.9033,294.15345,-0.8654269800000001,130742.65,12960.0,1620.0,-22142.193,-13.66802,294.15345,2.3919135,2.3919135
57200.0,3032.231,301.4566,-0.9128325800000001,130742.65,12960.0,1620.0,-22147.209,-13.671117,301.4566,2.3976216,2.3976217
57300.0,3037.6077,300.74105,-0.95604169,130742.65,12960.0,1620.0,-22143.115,-13.66859,300.74105,2.4091939,2.409194
57400.0,3042.9556,299.20956,-0.8893444400000001,130742.65,12960.0,1620.0,-22140.545,-13.667003,299.20956,2.3961198,2.3961199
57500.0,3048.2248,301.82607,-0.88879779,130742.65,12960.0,1620.0,-22141.057,-13.667319,301.82607,2.4010519,2.4010519
57600.0,3053.5514,302.00685,-0.8191222300000001,130742.65,12960.0,1620.0,-22139.414,-13.666305,302.00685,2.4199241,2.4199242
57700.0,3058.81,304.44125,-0.87979018,130742.65,12960.0,1620.0,-22138.678,-13.66585,304.44125,2.4221073,2.4221074
57800.0,3064.1289,306.0379,-0.86343444,130742.65,12960.0,1620.0,-22134.764,-13.663434,306.0379,2.4212904,2.4212905
57900.0,3069.4111,305.66653,-0.79216642,130742.65,12960.0,1620.0,-22136.709,-13.664635,305.66653,2.4160178,2.4160178
58000.0,3074.7532,307.29785,-0.9124675600000001,130742.65,12960.0,1620.0,-22141.762,-13.667755,307.29785,2.4038874,2.4038874
58100.0,3080.0263,299.32427,-0.88330018,130742.65,12960.0,1620.0,-22136.015,-13.664207,299.32427,2.397788,2.3977881
58200.0,3085.4946,300.65874,-0.90848123,130742.65,12960.0,1620.0,-22138.941,-13.666013,300.65874,2.3951248,2.3951248
58300.0,3090.7627,297.4597,-0.85839054,130742.65,12960.0,1620.0,-22137.762,-13.665285,297.4597,2.3978698,2.3978698
58400.0,3096.0435,303.08113,-0.82657876,130742.65,12960.0,1620.0,-22140.459,-13.66695,303.08113,2.38533,2.38533
58500.0,3101.3622,306.71439,-0.93987694,130742.65,12960.0,1620.0,-22140.4,-13.666914,306.71439,2.3821425,2.3821425
58600.0,3106.6686,303.34422,-0.8238324800000001,130742.65,12960.0,1620.0,-22134.738,-13.663419,303.34422,2.3944967,2.3944967
58700.0,3112.0004,303.51588,-0.8901462100000002,130742.65,12960.0,1620.0,-22138.52,-13.665753,303.51588,2.4081853,2.4081853
58800.0,3117.31,301.95676,-0.89288827,130742.65,12960.0,1620.0,-22141.684,-13.667706,301.95676,2.4034769,2.4034769
58900.0,3122.5708,301.4189,-0.81778916,130742.65,12960.0,1620.0,-22143.84,-13.669037,301.4189,2.411332,2.411332
59000.0,3127.8305,300.04841,-0.8688056300000001,130742.65,12960.0,1620.0,-22143.777,-13.668998,300.04841,2.4024089,2.402409
59100.0,3133.1683,298.34145,-0.89960319,130742.65,12960.0,1620.0,-22141.769,-13.667758,298.34145,2.3992337,2.3992338
59200.0,3138.5135,298.86032,-0.8887795500000001,130742.65,12960.0,1620.0,-22137.075,-13.664861,298.86032,2.4026209,2.4026209
59300.0,3143.992,304.16925,-0.85950266,130742.65,12960.0,1620.0,-22140.439,-13.666938,304.16925,2.4170858,2.4170858
59400.0,3149.3585,299.52304,-0.8645655000000001,130742.65,12960.0,1620.0,-22136.423,-13.664459,299.52304,2.4273736,2.4273737
59500.0,3154.7318,301.00446,-0.88466887,130742.65,12960.0,1620.0,-22141.512,-13.6676,301.00446,2.4105748,2.4105748
59600.0,3159.9749,301.68848,-0.9204635700000001,130742.65,12960.0,1620.0,-22144.077,-13.669183,301.68848,2.4042401,2.4042401
59700.0,3165.2722,300.74821,-0.82020324,130742.65,12960.0,1620.0,-22142.874,-13.668441,300.74821,2.4146077,2.4146078
59800.0,3170.5769,300.23467,-0.8478834999999999,130742.65,12960.0,1620.0,-22141.042,-13.66731,300.23467,2.4269226,2.4269226
59900.0,3175.9052,303.30059,-0.8273632600000002,130742.65,12960.0,1620.0,-22141.449,-13.667561,303.30059,2.4185343,2.4185344
60000.0,3181.1967,301.35382,-0.9392389999999999,130742.65,12960.0,1620.0,-22138.954,-13.666021,301.35382,2.4061134,2.4061134
60100.0,3186.4829,299.59605,-0.9062818100000001,130742.65,12960.0,1620.0,-22141.42,-13.667543,299.59605,2.4068744,2.4068744
60200.0,3191.8154,297.12462,-0.77476586,130742.65,12960.0,1620.0,-22142.163,-13.668002,297.12462,2.4044735,2.4044735
60300.0,3197.0916,301.34719,-0.91703802,130742.65,12960.0,1620.0,-22144.583,-13.669496,301.34719,2.3896837,2.3896837
60400.0,3202.401,300.55764,-0.9153522100000001,130742.65,12960.0,1620.0,-22141.992,-13.667896,300.55764,2.3899411,2.3899411
60500.0,3207.8492,299.506,-0.8695994699999999,130742.65,12960.0,1620.0,-22140.115,-13.666737,299.506,2.4082054,2.4082054
60600.0,3213.1545,298.33879,-0.8718330400000002,130742.65,12960.0,1620.0,-22140.725,-13.667114,298.33879,2.4139497,2.4139497
60700.0,3218.4715,298.70549,-0.8676355900000001,130742.65,12960.0,1620.0,-22145.458,-13.670036,298.70549,2.4143788,2.4143788
