Step,CPU,Temperature (K),Pressure (GPa),Volume,v_nAtom,v_FU,c_PE,Energy (eV/FU),c_T,MSD (Å$^2$),c_MSD2[4]
50400.0,2597.2746,301.01883,-2.4628595000000004,131362.06,12960.0,1620.0,-22421.91,-13.840685,301.01883,0.12988912,0.12989024
50500.0,2602.5299,297.9937,-2.4159277,131362.06,12960.0,1620.0,-22417.933,-13.83823,297.9937,0.1334535,0.13345541
50600.0,2607.6639,296.77808,-2.4862865000000003,131362.06,12960.0,1620.0,-22417.766,-13.838127,296.77808,0.13429573,0.13429721
50700.0,2612.8577,296.82064,-2.4342431,131362.06,12960.0,1620.0,-22421.574,-13.840478,296.82064,0.13071276,0.13071435
50800.0,2618.0313,295.37759,-2.4782290000000002,131362.06,12960.0,1620.0,-22423.857,-13.841887,295.37759,0.1337724,0.13377383
50900.0,2623.196,299.96996,-2.38591,131362.06,12960.0,1620.0,-22425.531,-13.84292,299.96996,0.13233628,0.1323379
51000.0,2628.3832,296.90935,-2.381358,131362.06,12960.0,1620.0,-22419.596,-13.839257,296.90935,0.13523123,0.13523276
51100.0,2633.6338,301.72119,-2.4043509,131362.06,12960.0,1620.0,-22423.144,-13.841447,301.72119,0.13532523,0.13532657
51200.0,2638.8112,300.10618,-2.4338367,131362.06,12960.0,1620.0,-22422.867,-13.841276,300.10618,0.1336174,0.13361934
51300.0,2643.9803,296.20524,-2.4914266,131362.06,12960.0,1620.0,-22422.055,-13.840774,296.20524,0.13141664,0.13141797
51400.0,2649.1232,297.71184,-2.4291203,131362.06,12960.0,1620.0,-22427.878,-13.844369,297.71184,0.12882493,0.12882635
51500.0,2654.2892,296.03567,-2.5137694,131362.06,12960.0,1620.0,-22423.85,-13.841883,296.03567,0.13294311,0.13294449
51600.0,2659.5082,299.60646,-2.3722664,131362.06,12960.0,1620.0,-22420.596,-13.839874,299.60646,0.13400378,0.13400575
51700.0,2664.7322,299.17324,-2.4328223,131362.06,12960.0,1620.0,-22418.653,-13.838675,299.17324,0.13466914,0.13467126
51800.0,2669.8867,300.65037,-2.3887056,131362.06,12960.0,1620.0,-22418.959,-13.838863,300.65037,0.13604058,0.1360427
51900.0,2675.0736,304.21661,-2.3937959,131362.06,12960.0,1620.0,-22422.796,-13.841232,304.21661,0.1327462,0.13274789
52000.0,2680.2452,299.85031,-2.4287321,131362.06,12960.0,1620.0,-22420.718,-13.839949,299.85031,0.13188642,0.13188798
52100.0,2685.4356,293.63795,-2.3609284,131362.06,12960.0,1620.0,-22417.052,-13.837686,293.63795,0.13195775,0.1319593
52200.0,2690.687,296.74693,-2.4833155,131362.06,12960.0,1620.0,-22422.511,-13.841056,296.74693,0.13017348,0.13017511
52300.0,2695.8557,300.49359,-2.4342192,131362.06,12960.0,1620.0,-22425.354,-13.842811,300.49359,0.12855955,0.12856125
52400.0,2701.0336,302.7707,-2.4463386,131362.06,12960.0,1620.0,-22422.079,-13.840789,302.7707,0.13225463,0.13225626
52500.0,2706.2114,300.65769,-2.3669855,131362.06,12960.0,1620.0,-22416.995,-13.837651,300.65769,0.13560475,0.13560656
52600.0,2711.4226,303.58664,-2.352419,131362.06,12960.0,1620.0,-22420.335,-13.839713,303.58664,0.13644652,0.13644779
52700.0,2716.6002,297.15609,-2.4703801,131362.06,12960.0,1620.0,-22415.022,-13.836433,297.15609,0.13605227,0.13605337
52800.0,2721.7894,299.80748,-2.4755265,131362.06,12960.0,1620.0,-22421.934,-13.8407,299.80748,0.13150349,0.13150529
52900.0,2726.9524,295.30269,-2.468261,131362.06,12960.0,1620.0,-22420.419,-13.839765,295.30269,0.1334836,0.13348547
53000.0,2732.0937,295.74348,-2.4353966000000002,131362.06,12960.0,1620.0,-22417.994,-13.838268,295.74348,0.13266675,0.13266804
53100.0,2737.2869,300.56699,-2.4987817,131362.06,12960.0,1620.0,-22419.771,-13.839365,300.56699,0.13344859,0.13344984
53200.0,2742.4799,301.49236,-2.4013472000000005,131362.06,12960.0,1620.0,-22419.002,-13.83889,301.49236,0.13167383,0.13167512
53300.0,2747.6659,299.58305,-2.4245524,131362.06,12960.0,1620.0,-22417.449,-13.837931,299.58305,0.13296305,0.13296477
53400.0,2752.9585,301.22073,-2.4506515,131362.06,12960.0,1620.0,-22418.556,-13.838615,301.22073,0.13087134,0.13087323
53500.0,2758.1734,305.57765,-2.439387,131362.06,12960.0,1620.0,-22418.308,-13.838462,305.57765,0.13085669,0.1308583
53600.0,2763.3484,301.99968,-2.4020832,131362.06,12960.0,1620.0,-22413.843,-13.835705,301.99968,0.13614085,0.13614219
53700.0,2768.5138,303.81385,-2.3902524,131362.06,12960.0,1620.0,-22418.776,-13.838751,303.81385,0.13424179,0.13424362
53800.0,2773.7035,300.61989,-2.4681413,131362.06,12960.0,1620.0,-22419.944,-13.839471,300.61989,0.13170071,0.13170236
53900.0,2778.885,298.59409,-2.4257394000000003,131362.06,12960.0,1620.0,-22422.33,-13.840945,298.59409,0.13281877,0.13282025
54000.0,2784.0304,296.71378,-2.4404017000000002,131362.06,12960.0,1620.0,-22421.673,-13.840539,296.71378,0.13656415,0.13656577
54100.0,2789.2448,301.19135,-2.3884606,131362.06,12960.0,1620.0,-22424.16,-13.842074,301.19135,0.13623959,0.13624107
54200.0,2794.4499,300.66334,-2.3972396000000002,131362.06,12960.0,1620.0,-22421.547,-13.840461,300.66334,0.13450187,0.13450368
54300.0,2799.6124,301.07149,-2.3980459,131362.06,12960.0,1620.0,-22418.52,-13.838593,301.07149,0.13307804,0.1330797
54400.0,2804.8086,303.99518,-2.3937364000000003,131362.06,12960.0,1620.0,-22419.561,-13.839235,303.99518,0.13097515,0.13097654
54500.0,2810.0049,305.83467,-2.4397313,131362.06,12960.0,1620.0,-22422.046,-13.840769,305.83467,0.13004872,0.13005019
54600.0,2815.2802,300.23182,-2.3549819,131362.06,12960.0,1620.0,-22423.624,-13.841743,300.23182,0.13307259,0.13307413
54700.0,2820.468,300.77381,-2.4131792,131362.06,12960.0,1620.0,-22425.259,-13.842752,300.77381,0.13412531,0.13412723
54800.0,2825.6175,296.85688,-2.4357459,131362.06,12960.0,1620.0,-22419.983,-13.839496,296.85688,0.13527422,0.13527609
54900.0,2830.7646,302.78365,-2.374693,131362.06,12960.0,1620.0,-22424.405,-13.842225,302.78365,0.13505838,0.13506022
55000.0,2835.9361,304.60758,-2.4747608000000003,131362.06,12960.0,1620.0,-22421.979,-13.840728,304.60758,0.13191486,0.13191627
55100.0,2841.1874,301.05756,-2.4623347000000004,131362.06,12960.0,1620.0,-22417.263,-13.837817,301.05756,0.13132473,0.13132617
55200.0,2846.3751,300.35484,-2.4424044000000005,131362.06,12960.0,1620.0,-22421.023,-13.840137,300.35484,0.13074899,0.13075091
55300.0,2851.511,300.76549,-2.4351369,131362.06,12960.0,1620.0,-22425.076,-13.842639,300.76549,0.13299191,0.13299373
55400.0,2856.6957,299.54614,-2.4136804,131362.06,12960.0,1620.0,-22422.567,-13.841091,299.54614,0.13344864,0.13345029
55500.0,2861.9141,301.18048,-2.4286177,131362.06,12960.0,1620.0,-22422.163,-13.840841,301.18048,0.13410527,0.13410676
55600.0,2867.0887,304.55075,-2.3682556000000003,131362.06,12960.0,1620.0,-22420.839,-13.840024,304.55075,0.13151527,0.13151661
55700.0,2872.3263,304.30423,-2.4262015,131362.06,12960.0,1620.0,-22418.982,-13.838878,304.30423,0.13406708,0.1340689
55800.0,2877.5091,300.76318,-2.3898819000000002,131362.06,12960.0,1620.0,-22416.728,-13.837487,300.76318,0.13515162,0.13515318
55900.0,2882.7257,301.73244,-2.4146017,131362.06,12960.0,1620.0,-22419.615,-13.839269,301.73244,0.13443274,0.13443397
56000.0,2887.9577,303.02601,-2.4110738,131362.06,12960.0,1620.0,-22420.857,-13.840035,303.02601,0.13038572,0.13038717
56100.0,2893.1377,304.13236,-2.459649,131362.06,12960.0,1620.0,-22420.834,-13.840021,304.13236,0.13254542,0.1325474
56200.0,2898.2633,302.70899,-2.3515561000000003,131362.06,12960.0,1620.0,-22414.228,-13.835943,302.70899,0.13442552,0.13442737
56300.0,2903.5405,304.04924,-2.4168199,131362.06,12960.0,1620.0,-22413.804,-13.835682,304.04924,0.13496723,0.13496872
56400.0,2908.7401,301.36837,-2.3938012,131362.06,12960.0,1620.0,-22415.547,-13.836757,301.36837,0.13330589,0.13330767
56500.0,2913.8839,300.25422,-2.4298864000000004,131362.06,12960.0,1620.0,-22417.978,-13.838258,300.25422,0.13471391,0.13471558
56600.0,2919.0623,301.06245,-2.4790978,131362.06,12960.0,1620.0,-22422.168,-13.840844,301.06245,0.1342055,0.13420745
56700.0,2924.2289,299.05075,-2.4180123,131362.06,12960.0,1620.0,-22422.594,-13.841107,299.05075,0.13328221,0.13328344
56800.0,2929.3972,301.05263,-2.5151705000000004,131362.06,12960.0,1620.0,-22425.603,-13.842965,301.05263,0.13334661,0.13334856
56900.0,2934.5945,300.83671,-2.4401506000000004,131362.06,12960.0,1620.0,-22420.404,-13.839756,300.83671,0.12997807,0.12997975
57000.0,2939.7715,304.24584,-2.4416324,131362.06,12960.0,1620.0,-22421.25,-13.840278,304.24584,0.13236063,0.1323623
57100.0,2944.9598,305.48655,-2.3985935,131362.06,12960.0,1620.0,-22424.914,-13.84254,305.48655,0.13151113,0.1315126
57200.0,2950.142,299.00655,-2.3953057,131362.06,12960.0,1620.0,-22420.9,-13.840062,299.00655,0.13469734,0.13469916
57300.0,2955.3611,296.74472,-2.4093235,131362.06,12960.0,1620.0,-22418.541,-13.838605,296.74472,0.13475319,0.13475478
57400.0,2960.5593,300.82418,-2.4270836,131362.06,12960.0,1620.0,-22422.009,-13.840746,300.82418,0.13249505,0.13249647
57500.0,2965.8464,298.03529,-2.4974621,131362.06,12960.0,1620.0,-22419.727,-13.839338,298.03529,0.13366112,0.13366281
57600.0,2971.0046,297.85692,-2.4141969000000003,131362.06,12960.0,1620.0,-22424.963,-13.84257,297.85692,0.13349989,0.13350137
57700.0,2976.1578,294.97482,-2.4708629,131362.06,12960.0,1620.0,-22424.925,-13.842547,294.97482,0.13028149,0.13028327
57800.0,2981.3306,299.22385,-2.457244,131362.06,12960.0,1620.0,-22426.402,-13.843458,299.22385,0.13234559,0.13234677
57900.0,2986.5199,300.36027,-2.3802794000000005,131362.06,12960.0,1620.0,-22422.576,-13.841096,300.36027,0.13489838,0.13490036
58000.0,2991.7099,298.47585,-2.3784601,131362.06,12960.0,1620.0,-22418.546,-13.838609,298.47585,0.13581825,0.13581949
58100.0,2996.9886,306.18846,-2.4687443,131362.06,12960.0,1620.0,-22424.936,-13.842553,306.18846,0.13030082,0.13030263
58200.0,3002.177,301.10687,-2.355721,131362.06,12960.0,1620.0,-22417.547,-13.837992,301.10687,0.13342626,0.13342786
58300.0,3007.3448,301.43624,-2.4203502,131362.06,12960.0,1620.0,-22416.582,-13.837396,301.43624,0.13563528,0.13563678
58400.0,3012.5704,303.89072,-2.4313888,131362.06,12960.0,1620.0,-22420.935,-13.840084,303.89072,0.1346702,0.13467213
58500.0,3017.7016,301.85451,-2.417949,131362.06,12960.0,1620.0,-22422.665,-13.841151,301.85451,0.13611213,0.13611377
58600.0,3022.9027,297.41677,-2.4029739,131362.06,12960.0,1620.0,-22421.12,-13.840197,297.41677,0.13567874,0.13568037
58700.0,3028.0816,294.85265,-2.4313511,131362.06,12960.0,1620.0,-22419.736,-13.839343,294.85265,0.13884905,0.13885059
58800.0,3033.2946,298.77353,-2.4555519,131362.06,12960.0,1620.0,-22421.894,-13.840675,298.77353,0.13577901,0.13578106
58900.0,3038.4558,303.53783,-2.4084856,131362.06,12960.0,1620.0,-22420.691,-13.839933,303.53783,0.13629107,0.13629223
59000.0,3043.6128,301.51293,-2.4083636999999998,131362.06,12960.0,1620.0,-22417.968,-13.838252,301.51293,0.13749458,0.13749698
59100.0,3048.8043,303.68793,-2.4733343000000003,131362.06,12960.0,1620.0,-22421.411,-13.840377,303.68793,0.13576045,0.13576215
59200.0,3054.0574,300.40849,-2.4152397000000003,131362.06,12960.0,1620.0,-22420.176,-13.839615,300.40849,0.13772252,0.13772455
59300.0,3059.2659,297.84608,-2.3655156,131362.06,12960.0,1620.0,-22422.264,-13.840904,297.84608,0.13488315,0.1348844
59400.0,3064.4135,296.28806,-2.4847307,131362.06,12960.0,1620.0,-22421.881,-13.840667,296.28806,0.13480704,0.13480832
59500.0,3069.5808,299.07379,-2.3815247,131362.06,12960.0,1620.0,-22420.318,-13.839703,299.07379,0.13424805,0.13424967
59600.0,3074.7366,299.50192,-2.43681,131362.06,12960.0,1620.0,-22418.469,-13.838561,299.50192,0.13751537,0.13751717
59700.0,3079.8937,299.35182,-2.4149326,131362.06,12960.0,1620.0,-22418.009,-13.838277,299.35182,0.13715837,0.13715987
59800.0,3085.0575,295.39896,-2.4142241,131362.06,12960.0,1620.0,-22416.479,-13.837333,295.39896,0.13988275,0.13988384
59900.0,3090.2235,300.09459,-2.4289456,131362.06,12960.0,1620.0,-22422.91,-13.841302,300.09459,0.1363369,0.13633928
60000.0,3095.3813,297.89773,-2.4547031,131362.06,12960.0,1620.0,-22416.969,-13.837635,297.89773,0.13416114,0.1341629
60100.0,3100.5593,302.69289,-2.4327858,131362.06,12960.0,1620.0,-22417.6,-13.838025,302.69289,0.13346682,0.13346823
60200.0,3105.7566,300.36352,-2.4230811,131362.06,12960.0,1620.0,-22417.173,-13.837761,300.36352,0.13653029,0.13653258
60300.0,3110.9526,298.5372,-2.3856639,131362.06,12960.0,1620.0,-22417.824,-13.838163,298.5372,0.13837296,0.13837492
60400.0,3116.2412,301.49019,-2.386416,131362.06,12960.0,1620.0,-22422.435,-13.841009,301.49019,0.14072375,0.14072558
60500.0,3121.4346,300.16886,-2.3766858,131362.06,12960.0,1620.0,-22424.379,-13.842209,300.16886,0.13478049,0.13478213
60600.0,3126.6084,298.90183,-2.4376865000000003,131362.06,12960.0,1620.0,-22426.431,-13.843476,298.90183,0.13042624,0.13042779
60700.0,3131.7418,292.08735,-2.4484416,131362.06,12960.0,1620.0,-22417.455,-13.837935,292.08735,0.13032663,0.13032844
60800.0,3137.0165,300.55285,-2.4417666000000002,131362.06,12960.0,1620.0,-22421.419,-13.840382,300.55285,0.12983216,0.12983348
60900.0,3142.1834,298.26251,-2.4916750000000003,131362.06,12960.0,1620.0,-22418.95,-13.838858,298.26251,0.13133805,0.13133988
61000.0,3147.3691,298.19999,-2.4335999,131362.06,12960.0,1620.0,-22421.095,-13.840182,298.19999,0.13026827,0.13026937
61100.0,3152.5459,295.75882,-2.5093550000000002,131362.06,12960.0,1620.0,-22420.867,-13.840041,295.75882,0.12957568,0.12957695
61200.0,3157.6845,295.83146,-2.4597126,131362.06,12960.0,1620.0,-22425.139,-13.842678,295.83146,0.13131428,0.13131634
61300.0,3162.8787,293.10545,-2.3858489,131362.06,12960.0,1620.0,-22425.791,-13.843081,293.10545,0.1342711,0.13427269
61400.0,3168.056,296.69058,-2.4370133000000003,131362.06,12960.0,1620.0,-22424.234,-13.84212,296.69058,0.13285924,0.13286099
61500.0,3173.2138,299.28185,-2.4209724,131362.06,12960.0,1620.0,-22423.348,-13.841573,299.28185,0.13229452,0.132296
61600.0,3178.4905,298.23072,-2.4780575000000002,131362.06,12960.0,1620.0,-22420.505,-13.839818,298.23072,0.13243657,0.13243859
61700.0,3183.6662,298.94716,-2.4570488000000004,131362.06,12960.0,1620.0,-22418.757,-13.838739,298.94716,0.13157214,0.13157358
61800.0,3188.8198,300.4959,-2.418196,131362.06,12960.0,1620.0,-22416.769,-13.837511,300.4959,0.13261716,0.13261875
61900.0,3194.0394,300.89334,-2.4327695,131362.06,12960.0,1620.0,-22414.371,-13.836031,300.89334,0.13272257,0.13272388
62000.0,3199.2279,300.23309,-2.3928272,131362.06,12960.0,1620.0,-22414.662,-13.836211,300.23309,0.1348674,0.13486956
62100.0,3204.3995,300.61215,-2.4258863,131362.06,12960.0,1620.0,-22420.877,-13.840047,300.61215,0.13391442,0.13391598
62200.0,3209.7053,297.92765,-2.3886341,131362.06,12960.0,1620.0,-22419.737,-13.839344,297.92765,0.13435081,0.13435218
62300.0,3214.8772,297.39029,-2.5210504,131362.06,12960.0,1620.0,-22417.616,-13.838034,297.39029,0.13573931,0.13574081
62400.0,3220.0405,300.35312,-2.3479126000000003,131362.06,12960.0,1620.0,-22420.617,-13.839887,300.35312,0.13676418,0.13676594
62500.0,3225.2523,299.13751,-2.4033798,131362.06,12960.0,1620.0,-22423.096,-13.841417,299.13751,0.13697072,0.13697222
62600.0,3230.4315,299.05308,-2.3947751,131362.06,12960.0,1620.0,-22425.54,-13.842926,299.05308,0.1339962,0.1339977
62700.0,3235.5909,294.5889,-2.4114448,131362.06,12960.0,1620.0,-22419.375,-13.83912,294.5889,0.13306001,0.1330615
62800.0,3240.7535,299.7154,-2.4187808000000004,131362.06,12960.0,1620.0,-22418.691,-13.838698,299.7154,0.13032495,0.13032665
62900.0,3245.945,302.86179,-2.399519,131362.06,12960.0,1620.0,-22422.05,-13.840772,302.86179,0.12887045,0.12887181
63000.0,3251.0918,300.41925,-2.4456683000000004,131362.06,12960.0,1620.0,-22422.44,-13.841012,300.41925,0.13234588,0.1323474
63100.0,3256.2806,299.18146,-2.3376823,131362.06,12960.0,1620.0,-22422.646,-13.841139,299.18146,0.13404281,0.13404451
63200.0,3261.4304,301.08611,-2.3751368,131362.06,12960.0,1620.0,-22423.608,-13.841734,301.08611,0.1327433,0.13274494
63300.0,3266.7339,301.8854,-2.4930318000000002,131362.06,12960.0,1620.0,-22419.274,-13.839058,301.8854,0.13260195,0.13260398
63400.0,3271.8835,299.10606,-2.3872052,131362.06,12960.0,1620.0,-22415.905,-13.836979,299.10606,0.13579606,0.13579779
63500.0,3277.0494,305.38187,-2.4035862000000003,131362.06,12960.0,1620.0,-22422.661,-13.841149,305.38187,0.13392381,0.13392563
63600.0,3282.201,299.81128,-2.491833,131362.06,12960.0,1620.0,-22418.9,-13.838827,299.81128,0.13177037,0.13177173
63700.0,3287.4011,298.2924,-2.4750659,131362.06,12960.0,1620.0,-22420.265,-13.83967,298.2924,0.13225895,0.1322605
63800.0,3292.5736,300.71365,-2.3957207,131362.06,12960.0,1620.0,-22423.202,-13.841483,300.71365,0.13677128,0.13677294
63900.0,3297.7314,303.04731,-2.3597831,131362.06,12960.0,1620.0,-22424.623,-13.84236,303.04731,0.13472481,0.1347264
64000.0,3302.945,302.2328,-2.4592470000000004,131362.06,12960.0,1620.0,-22419.006,-13.838892,302.2328,0.13457993,0.13458156
64100.0,3308.1177,301.20662,-2.3958137,131362.06,12960.0,1620.0,-22416.594,-13.837404,301.20662,0.13365474,0.13365629
64200.0,3313.3222,300.62616,-2.4333978,131362.06,12960.0,1620.0,-22418.381,-13.838507,300.62616,0.13486486,0.13486659
64300.0,3318.5005,297.21248,-2.4199137,131362.06,12960.0,1620.0,-22420.481,-13.839803,297.21248,0.13092798,0.13092957
64400.0,3323.6712,298.51875,-2.3835417000000003,131362.06,12960.0,1620.0,-22420.686,-13.839929,298.51875,0.13396858,0.13397001
64500.0,3328.9286,299.85755,-2.5129055,131362.06,12960.0,1620.0,-22420.498,-13.839814,299.85755,0.13386331,0.13386501
64600.0,3334.1532,297.72628,-2.3527789,131362.06,12960.0,1620.0,-22416.499,-13.837345,297.72628,0.13717591,0.13717803
64700.0,3339.3297,300.10076,-2.3476059,131362.06,12960.0,1620.0,-22414.209,-13.835931,300.10076,0.14159519,0.14159676
64800.0,3344.5028,305.81684,-2.3695155,131362.06,12960.0,1620.0,-22418.048,-13.838301,305.81684,0.13843926,0.1384406
64900.0,3349.6435,303.35229,-2.4079199,131362.06,12960.0,1620.0,-22417.287,-13.837832,303.35229,0.13376416,0.1337658
65000.0,3354.8739,302.10259,-2.4566717000000002,131362.06,12960.0,1620.0,-22418.449,-13.838549,302.10259,0.13386418,0.13386611
65100.0,3360.1217,301.92904,-2.3478116000000004,131362.06,12960.0,1620.0,-22419.105,-13.838953,301.92904,0.13368434,0.13368602
65200.0,3365.2987,303.24577,-2.406128,131362.06,12960.0,1620.0,-22420.989,-13.840116,303.24577,0.13491338,0.13491508
65300.0,3370.4768,301.26254,-2.3355763,131362.06,12960.0,1620.0,-22421.294,-13.840305,301.26254,0.13730724,0.13730897
65400.0,3375.6401,300.84566,-2.4618683000000003,131362.06,12960.0,1620.0,-22424.364,-13.8422,300.84566,0.13582707,0.13582878
65500.0,3380.8136,300.3083,-2.4150471000000002,131362.06,12960.0,1620.0,-22423.572,-13.841711,300.3083,0.13537513,0.1353768
65600.0,3386.0061,298.72196,-2.4463157,131362.06,12960.0,1620.0,-22416.447,-13.837313,298.72196,0.13610044,0.13610212
65700.0,3391.1901,300.24133,-2.4496234,131362.06,12960.0,1620.0,-22416.292,-13.837217,300.24133,0.13556489,0.13556627
65800.0,3396.388,301.98114,-2.4157083,131362.06,12960.0,1620.0,-22418.803,-13.838767,301.98114,0.13489485,0.13489678
65900.0,3401.562,299.09756,-2.3953578,131362.06,12960.0,1620.0,-22418.769,-13.838746,299.09756,0.13524138,0.13524342
66000.0,3406.699,299.73838,-2.4101948,131362.06,12960.0,1620.0,-22424.139,-13.842061,299.73838,0.13343448,0.13343591
66100.0,3411.8693,299.82335,-2.4341711,131362.06,12960.0,1620.0,-22424.456,-13.842257,299.82335,0.1351524,0.13515376
66200.0,3417.0562,299.30817,-2.4401164,131362.06,12960.0,1620.0,-22420.463,-13.839792,299.30817,0.13392731,0.13392901
66300.0,3422.2984,298.78514,-2.4797315,131362.06,12960.0,1620.0,-22416.718,-13.83748,298.78514,0.13159161,0.13159378
66400.0,3427.4495,300.35242,-2.4644433,131362.06,12960.0,1620.0,-22417.453,-13.837934,300.35242,0.13166727,0.13166827
66500.0,3432.6549,296.53383,-2.3888335,131362.06,12960.0,1620.0,-22416.052,-13.837069,296.53383,0.13347693,0.13347831
66600.0,3437.8055,300.29709,-2.3797688999999997,131362.06,12960.0,1620.0,-22421.577,-13.84048,300.29709,0.13278559,0.13278766
66700.0,3442.9641,298.01957,-2.4119615000000003,131362.06,12960.0,1620.0,-22418.975,-13.838874,298.01957,0.13260244,0.1326047
66800.0,3448.1714,306.47289,-2.388106,131362.06,12960.0,1620.0,-22426.083,-13.843261,306.47289,0.13612315,0.13612466
66900.0,3453.3728,302.76164,-2.4024633000000004,131362.06,12960.0,1620.0,-22420.117,-13.839578,302.76164,0.13584928,0.13585023
67000.0,3458.558,303.71212,-2.4602333,131362.06,12960.0,1620.0,-22420.796,-13.839998,303.71212,0.13489585,0.13489773
67100.0,3463.7375,300.33625,-2.4696024000000003,131362.06,12960.0,1620.0,-22420.266,-13.83967,300.33625,0.13380348,0.13380489
67200.0,3468.962,296.79981,-2.4435909000000002,131362.06,12960.0,1620.0,-22419.632,-13.839279,296.79981,0.13392951,0.13393163
67300.0,3474.1718,300.09582,-2.4131932000000003,131362.06,12960.0,1620.0,-22422.534,-13.84107,300.09582,0.13221394,0.13221541
67400.0,3479.4544,302.345,-2.4362733000000003,131362.06,12960.0,1620.0,-22419.477,-13.839183,302.345,0.13278764,0.13278924
67500.0,3484.6348,300.68872,-2.4620037000000004,131362.06,12960.0,1620.0,-22415.322,-13.836618,300.68872,0.13295093,0.13295319
67600.0,3489.7904,304.77671,-2.3883304,131362.06,12960.0,1620.0,-22419.766,-13.839362,304.77671,0.13530729,0.13530867
67700.0,3494.9218,304.41033,-2.3815419,131362.06,12960.0,1620.0,-22420.811,-13.840007,304.41033,0.13442565,0.13442693
67800.0,3500.0935,299.4812,-2.452615,131362.06,12960.0,1620.0,-22420.175,-13.839614,299.4812,0.13093382,0.1309354
67900.0,3505.2959,302.02137,-2.4985802,131362.06,12960.0,1620.0,-22425.677,-13.843011,302.02137,0.12814316,0.12814472
68000.0,3510.4667,301.52859,-2.4170438,131362.06,12960.0,1620.0,-22423.628,-13.841746,301.52859,0.13255398,0.13255589
68100.0,3515.6537,303.10463,-2.3628289000000002,131362.06,12960.0,1620.0,-22421.856,-13.840652,303.10463,0.13355848,0.13355983
68200.0,3520.8471,303.27891,-2.4411803,131362.06,12960.0,1620.0,-22421.412,-13.840378,303.27891,0.13515983,0.13516124
68300.0,3526.0787,300.09703,-2.4234844000000004,131362.06,12960.0,1620.0,-22417.575,-13.838009,300.09703,0.13505242,0.13505435
68400.0,3531.2501,301.3824,-2.4213978,131362.06,12960.0,1620.0,-22420.447,-13.839782,301.3824,0.1351956,0.13519719
68500.0,3536.4597,298.27503,-2.4050313,131362.06,12960.0,1620.0,-22421.303,-13.840311,298.27503,0.13505727,0.1350589
68600.0,3541.7681,297.52608,-2.3971565,131362.06,12960.0,1620.0,-22421.746,-13.840584,297.52608,0.13229006,0.13229152
68700.0,3546.9081,295.2825,-2.4695590000000003,131362.06,12960.0,1620.0,-22419.847,-13.839412,295.2825,0.13692835,0.13693042
68800.0,3552.0809,299.02538,-2.4122493,131362.06,12960.0,1620.0,-22421.219,-13.840259,299.02538,0.13416795,0.13416923
68900.0,3557.2454,302.08542,-2.4550169000000004,131362.06,12960.0,1620.0,-22420.427,-13.83977,302.08542,0.13171791,0.13171974
69000.0,3562.3987,302.92144,-2.4462403,131362.06,12960.0,1620.0,-22419.768,-13.839363,302.92144,0.12983345,0.12983493
69100.0,3567.5889,298.24236,-2.4279029,131362.06,12960.0,1620.0,-22417.372,-13.837884,298.24236,0.13245997,0.13246204
69200.0,3572.8867,300.62098,-2.4225673,131362.06,12960.0,1620.0,-22425.156,-13.842689,300.62098,0.13031975,0.13032141
69300.0,3578.0571,298.34247,-2.3802793,131362.06,12960.0,1620.0,-22422.928,-13.841313,298.34247,0.13347046,0.13347201
69400.0,3583.2211,297.61696,-2.3535889,131362.06,12960.0,1620.0,-22419.544,-13.839225,297.61696,0.13479467,0.13479615
69500.0,3588.4031,301.70844,-2.4061693,131362.06,12960.0,1620.0,-22419.966,-13.839485,301.70844,0.13515298,0.13515476
69600.0,3593.5733,298.23355,-2.3750086,131362.06,12960.0,1620.0,-22415.086,-13.836473,298.23355,0.13754989,0.13755168
69700.0,3598.7664,302.44609,-2.4642678,131362.06,12960.0,1620.0,-22420.126,-13.839584,302.44609,0.1347831,0.13478454
69800.0,3603.9397,298.99678,-2.5227353,131362.06,12960.0,1620.0,-22418.804,-13.838768,298.99678,0.1340994,0.1341009
69900.0,3609.0998,297.80761,-2.4425405,131362.06,12960.0,1620.0,-22423.46,-13.841642,297.80761,0.13515708,0.1351588
70000.0,3614.2662,292.85806,-2.4344715000000003,131362.06,12960.0,1620.0,-22419.201,-13.839013,292.85806,0.13893154,0.13893281
70100.0,3619.432,298.50269,-2.4135508000000003,131362.06,12960.0,1620.0,-22422.642,-13.841137,298.50269,0.136398,0.13639945
70200.0,3624.6284,301.00683,-2.4144447,131362.06,12960.0,1620.0,-22421.824,-13.840632,301.00683,0.13590295,0.13590441
70300.0,3629.8032,297.89283,-2.4476342,131362.06,12960.0,1620.0,-22417.66,-13.838062,297.89283,0.13526601,0.13526779
70400.0,3635.0982,297.44606,-2.3507658,131362.06,12960.0,1620.0,-22415.018,-13.836431,297.44606,0.13469353,0.13469541
70500.0,3640.3333,304.87293,-2.3975423,131362.06,12960.0,1620.0,-22417.998,-13.83827,304.87293,0.1336087,0.13360998
70600.0,3645.5455,305.0522,-2.3947018,131362.06,12960.0,1620.0,-22419.636,-13.839281,305.0522,0.13286246,0.13286403
70700.0,3650.7328,300.60604,-2.3601718000000003,131362.06,12960.0,1620.0,-22417.29,-13.837833,300.60604,0.13486394,0.13486529
70800.0,3655.962,300.98511,-2.3907266000000003,131362.06,12960.0,1620.0,-22419.609,-13.839265,300.98511,0.13924754,0.13924906
