hrmc/structure/components/co3.data (written by ASE) 

6480 	 atoms 
2  atom types
0.0      52.794504272174997  xlo xhi
0.0      54.794296100666998  ylo yhi
0.0      45.195295323907999  zlo zhi


Atoms 

     1 1621   1 1.123282      38.480468768127999      17.002165626418002      35.618126721991999
     2 1621   2 -1.041094      39.724508500691002      16.902340315656001      35.919903528493997
     3 1621   2 -1.041094      38.123201805100003         17.088132725569      34.387826384024002
     4 1621   2 -1.041094      37.594531044736001      17.027578628964999      36.547178763870001
     5 1622   1 1.123282      8.5575983012679995      10.098901050227999     0.52263965372599996
     6 1622   2 -1.041094            9.5914653711         10.733383768027     0.94359971539700005
     7 1622   2 -1.041094      7.5758619119870003         10.743622448205   0.0038094145260000002
     8 1622   2 -1.041094      8.5043220093029994      8.8199356628249994     0.62296953535800004
     9 1623   1 1.123282      47.583468482185999         15.271275220082         42.943246027487
    10 1623   2 -1.041094      46.869218634242998      16.060395023070999      43.661432084787997
    11 1623   2 -1.041094      47.153408691716997         14.879041801203      41.798756675215003
    12 1623   2 -1.041094      48.722742536558997          14.86539274728         43.374486464061
    13 1624   1 1.123282          1.284882903487      40.925435679019998      43.644258540686998
    14 1624   2 -1.041094      1.6725567055570001      39.701383546354002      43.652241768133997
    15 1624   2 -1.041094    0.037606419932999999      41.204628439208001      43.766782444553002
    16 1624   2 -1.041094      2.1457367663319999      41.870730049506001      43.525905359908997
    17 1625   1 1.123282      10.265388503483001      15.159005178179999      42.424305269264003
    18 1625   2 -1.041094      9.8118816320669993      16.355585807472998         42.530048832873
    19 1625   2 -1.041094         11.522998012579         14.935234778444         42.554691201611
    20 1625   2 -1.041094      9.4599056559830004         14.184725093145      42.199291705043002
    21 1626   1 1.123282      11.072071091669001         50.264570272137      31.257609825250999
    22 1626   2 -1.041094         11.515831841531      50.525965588921999      32.433790334371999
    23 1626   2 -1.041094         11.471124262801      50.956641574716002         30.252400857849
    24 1626   2 -1.041094      10.234133332423999      49.306986244503001      31.085725562170001
    25 1627   1 1.123282      44.228107674947999         16.984113729596      15.242242275684999
    26 1627   2 -1.041094      44.936051936672001      17.506032665092999         16.177693672482
    27 1627   2 -1.041094      43.577559084371003      17.738761515345999      14.432336722986999
    28 1627   2 -1.041094      44.177589840864002      15.707799957398001         15.111376429837
    29 1628   1 1.123282      22.957553512284001      37.630284930564002      37.802111770990997
    30 1628   2 -1.041094         23.404241497984      38.105520865081999      38.908129823640998
    31 1628   2 -1.041094      23.764541088266999         37.397490231294      36.830909933942003
    32 1628   2 -1.041094      21.703958001869999      37.387323797793997      37.667486651263999
    33 1629   1 1.123282      3.5933936166759999      28.396856774117001      20.673699698532999
    34 1629   2 -1.041094      4.2312595303869998      27.346905152874999      20.300358223113999
    35 1629   2 -1.041094      4.2205655455380002      29.505579475859001      20.835081270671999
    36 1629   2 -1.041094      2.3304575700919998      28.335290010731001      20.896987320998999
    37 1630   1 1.123282      36.064425022469997      39.710143649925001      8.5078512525660006
    38 1630   2 -1.041094      37.233946229663999      39.371701977675997      8.1000108360039995
    39 1630   2 -1.041094      35.133457510482998      39.953222637652999      7.6576345042909999
    40 1630   2 -1.041094      35.829312458507999      39.817666728631004      9.7655544528410001
    41 1631   1 1.123282      37.658661391808003         28.935992164839         24.399767509223
    42 1631   2 -1.041094      38.792584853093999         29.275729607549      24.897206456561001
    43 1631   2 -1.041094      37.610227472437003         28.114449430095      23.414185882765999
    44 1631   2 -1.041094         36.573927841267         29.427835570806      24.879447020562999
    45 1632   1 1.123282         50.804946843006      50.738379814909003      23.095779234971999
    46 1632   2 -1.041094      50.292449914647001         51.573209422458      22.265680519189001
    47 1632   2 -1.041094      50.238715773465998          50.53045299931      24.229272022442998
    48 1632   2 -1.041094         51.890362947118      50.120693626654997      22.797462543706001
    49 1633   1 1.123282      44.039380673514003         14.418932889117         38.022007733772
    50 1633   2 -1.041094      44.151750969848003      13.224461110769999      38.479463363576002
    51 1633   2 -1.041094      44.173140963234999         15.423544858739      38.810372366903003
    52 1633   2 -1.041094      43.803946514696001      14.608992562101999      36.774168128672997
    53 1634   1 1.123282      9.3776299628269992      26.818803587790001      8.1619560682240007
    54 1634   2 -1.041094      8.7653163844680009         25.706822217785      7.9690227852579998
    55 1634   2 -1.041094          10.04351275158      27.005745605335999      9.2437631385309995
    56 1634   2 -1.041094      9.3194883985750003         27.745923797379      7.2755467359340003
    57 1635   1 1.123282      43.197361193112002         40.041654745768      26.301341752961999
    58 1635   2 -1.041094      44.253112194091997      39.315403632489001         26.382620832177
    59 1635   2 -1.041094      43.229870380374003      41.151813574028999      25.657022463263999
    60 1635   2 -1.041094         42.112496898745      39.663785379768001      26.874875720573002
    61 1636   1 1.123282      17.981985038691999      44.366280407735999      8.3252510442009999
    62 1636   2 -1.041094      18.465026841193001      45.516809153141999      8.6279241338259993
    63 1636   2 -1.041094      17.509657736133999      44.157385837610001      7.1496972250560002
    64 1636   2 -1.041094      17.959814532477999      43.428483082711999      9.2020072577749996
    65 1637   1 1.123282         14.156511282121      17.084595744211999      20.601241469836999
    66 1637   2 -1.041094         13.161763804309         17.896368456451      20.613871108653001
    67 1637   2 -1.041094         14.110584205199      16.002159078171001      21.290355876757999
    68 1637   2 -1.041094         15.202045065261      17.361126552706001      19.909109456250999
    69 1638   1 1.123282      18.762521043008999      1.2433537850280001      4.1022141480879997
    70 1638   2 -1.041094         19.612616963057      1.2731116023739999      5.0640391836439997
    71 1638   2 -1.041094      18.883869577704999      2.0527590003760001      3.1128741001289999
