hrmc/structure/components/ca.data (written by ASE) 

1620 	 atoms 
1  atom types
0.0      52.794504272174997  xlo xhi
0.0      54.794296100666998  ylo yhi
0.0      45.195295323907999  zlo zhi


Atoms 

     1   1   1   2.0      43.073654283652999      28.923250916364999      21.446548048452001
     2   2   1   2.0      3.7173692361400001      27.757100702230002         31.930186869697
     3   3   1   2.0         15.266920784044         26.803570718204      42.102344792956998
     4   4   1   2.0         40.543779448635      29.972180198783999      42.447702599758003
     5   5   1   2.0      21.139817929814999         29.447659926903      10.045643323488999
     6   6   1   2.0      6.0289434635179999         14.017738302581      31.109375017297999
     7   7   1   2.0      27.439241053587999      50.532891777153999      25.432028446507999
     8   8   1   2.0      50.545268252729002      26.598561973420001      25.607678064321998
     9   9   1   2.0      40.918313934404999      19.905847703911999      41.992359303587001
    10  10   1   2.0      43.989064715425002      45.320394733576997      7.1412739461639996
    11  11   1   2.0      44.610834763798003         54.466056507843      3.0686318941400001
    12  12   1   2.0      30.243381430151999    0.053807512661999998      43.907991404344003
    13  13   1   2.0      29.862480861443998      9.1756004714710002      43.270680705509001
    14  14   1   2.0      6.1103640766060003      51.956756688376998      34.873016612379999
    15  15   1   2.0      26.850361630026001      45.403242469710001      2.7585099697280002
    16  16   1   2.0         48.458331749452         50.400916422266      6.0106912511640003
    17  17   1   2.0      27.062504203698001      29.084986980498002      30.760249395279999
    18  18   1   2.0      15.479941779179001          1.396576689247          19.51472719549
    19  19   1   2.0      38.143942321882001         17.789245998776      20.048241385642999
    20  20   1   2.0         23.253026658646     0.36431418617299999      35.518750985258997
    21  21   1   2.0      24.040346159091001         36.049213915311         35.071752922441
    22  22   1   2.0      52.271994941769997      8.5177774195579996      29.894119399994999
    23  23   1   2.0      45.438976584964998      38.519045649440997         24.438627017363
    24  24   1   2.0      44.671113548115002      6.4824000583729999      42.887727825589998
    25  25   1   2.0      30.972389862637002         18.399153100606         12.243725760341
    26  26   1   2.0          6.917834344409      32.411219557412998          3.987112943908
    27  27   1   2.0          2.953150187921     0.59297449256400003      42.644145297599998
    28  28   1   2.0      26.185261309962002      4.9707171385670001      34.857376976779001
    29  29   1   2.0         14.102771612384      35.100517099012002         13.683449414896
    30  30   1   2.0      23.932968380843999      24.641682555715999      7.3809392163289997
    31  31   1   2.0         13.303011848548      29.010069561767999      44.067526854267001
    32  32   1   2.0         43.822389631983      2.7328950945470001      20.324904011303001
    33  33   1   2.0      44.996531417349999         28.146656036947      17.908143361562001
    34  34   1   2.0      31.496838080170001      44.096844816416997         13.277542484343
    35  35   1   2.0      15.849542393488001         20.843893486395      35.389646163194001
    36  36   1   2.0         42.117747669223      54.111235415034997         15.080438525246
    37  37   1   2.0         10.907112349218      39.456847507322998         11.050903651077
    38  38   1   2.0      46.903525718125003      8.5597340893540004      15.675348064593001
    39  39   1   2.0      2.5218624942469998      44.642056636995001         13.285636403777
    40  40   1   2.0      6.8527182668269999      28.260687945878001      43.145372955531997
    41  41   1   2.0         49.923397300645      54.238753163977997      10.877286040754999
    42  42   1   2.0      22.053998840738998      33.201663439694002      8.3949520791419996
    43  43   1   2.0      14.402100655793999      18.573941200505999      11.170563622814001
    44  44   1   2.0      28.786887142725998         28.282702075004      42.917324473809003
    45  45   1   2.0      41.097588586020002      23.143288246516001     0.15346438104999999
    46  46   1   2.0      43.987561070372998      47.113185511932997         12.935511730922
    47  47   1   2.0      47.091956430833001      45.315800118064999      12.530417697061001
    48  48   1   2.0      41.542025441008001          13.57098029006         13.762485496223
    49  49   1   2.0      8.1707291110010001      40.122137213803001      22.619620465132002
    50  50   1   2.0         17.533233384612         30.800552057434      39.345443996439002
    51  51   1   2.0         35.798628087455      50.593884705318999      27.663052458460999
    52  52   1   2.0      45.280578100831001      14.686932143751999      19.005659214299001
    53  53   1   2.0      20.825197034228001         44.354788755887      22.964425975364001
    54  54   1   2.0      36.362170317945001      48.712607741713001      3.1379441573419999
    55  55   1   2.0         12.346612855654      34.951603768710001      26.161150853291002
    56  56   1   2.0      50.566540053128001      46.789551368691001      12.719817573807999
    57  57   1   2.0      49.257388934658998      31.600783267865001         18.203520005523
    58  58   1   2.0         21.982681218663      52.500901582594999      40.186712099735999
